,season,week,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,passing_drop_pct,passing_bad_throw_pct,times_pressured_pct,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_home_wp,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_total_home_epa,coach_total_home_rush_epa,coach_total_home_pass_epa,coach_3d_pct,ffpts,ffpts_target
13,2018,1,2.596025641025641,6.86,8.249743589743588,-1.3897435897435877,25.64102564102564,34.42125215618978,-0.0323076923076921,39,277,3,1,102.19017094017092,26,66.66666666666666,65.04852416423651,1.618142502430146,21.42807484004481,42.32117673222236,0.0,0.154,0.22,1.0,277.0,3.0,16.0,8.182894,122.0,0.0,5.0,-3.7544026,16.0,8.182894,2.0,0.0,1.0,1.8376273,199.0,41.101,1.0,199.0,,,89.27957820892334,0.3168629109859466,0.4846520163118839,4.5,23.0,46.25,-3.4315335750579834,0.97449192404747,10.186821043491364,0.2896103970706463,23.08,17.36
15,2018,1,2.9931666666666668,6.291,9.440666666666663,-3.1496666666666657,10.0,60.29992454389972,0.2073333333333328,30,286,3,0,130.69444444444446,20,66.66666666666666,56.59940639510751,10.06726027155915,23.472265568898926,60.29992454389972,0.0,0.16,0.212,0.77,341.0,3.0,14.0,2.0231357,69.0,0.0,2.0,-3.4063265,11.0,9.927506,15.0,0.0,0.0,0.30164045,24.0,34.771,1.0,24.0,,,224.0954054196676,0.3284136702617009,0.4478984971841176,3.5,18.666666666666668,70.83333333333333,-12.13354287793239,-4.576478560765584,-3.0297967294851937,0.3943850323557853,23.44,15.24
17,2018,1,2.482852941176471,3.9930000000000008,6.004117647058825,-2.0111176470588243,20.588235294117645,34.896247649281726,-2.5547058823529407,34,153,0,1,57.59803921568628,20,58.82352941176471,62.64314088313019,-3.819611471365477,18.52249470586837,49.2463247359638,0.121,0.152,0.243,1.0,153.0,0.0,6.0,-13.88566,68.0,1.0,7.0,2.6908731,6.0,-13.88566,7.0,0.0,1.0,0.392485,1.0,30.836,1.0,1.0,,,32.15076192220052,0.332125832637151,0.5383792122205099,5.0,17.666666666666668,72.16666666666667,-0.0402500629425048,0.6152507873872916,-3.051206429799398,0.2610690295696258,6.12,3.6
18,2018,1,2.3395,4.6118181818181805,5.609545454545454,-0.997727272727274,4.545454545454546,22.12867144679048,-3.526818181818182,22,117,0,1,46.96969696969697,11,50.0,75.91955621134151,-25.919556211341515,16.95832325514902,26.391096983642043,0.136,0.273,0.091,0.48,220.0,0.0,13.0,-19.314276,116.0,1.0,4.0,-0.14390063,8.0,-6.9512734,0.0,0.0,0.0,,10.0,28.901,1.0,10.0,,,60.61090215047201,0.3115252554416656,0.4151080499092738,4.0,19.33333333333333,59.5,-9.22312667220831,-2.241780718167623,-1.2168171902497609,0.4037312393387158,4.68,8.68
19,2018,1,3.290238095238095,7.004374999999999,7.708571428571427,-0.7041964285714286,4.761904761904762,49.668465851081,0.2323809523809518,21,198,2,1,116.765873015873,16,76.19047619047619,70.96408208211264,5.22639410836355,21.593464267377325,49.668465851081,0.05,0.1,0.435,1.0,198.0,2.0,10.0,7.2839,169.0,2.0,7.0,-6.0941095,10.0,7.2839,-1.0,0.0,1.0,-4.2403836,3.0,21.265,1.0,3.0,,,-83.18197631835938,0.3488229215145111,0.4920894652605057,4.5,18.5,65.5,-7.186822891235352,-0.4721469469368458,-6.904564221700032,0.3047198231021563,15.92,17.36
20,2018,1,2.6970540540540537,5.399565217391304,6.5645945945945945,-1.1650293772032905,18.91891891891892,37.02173550767171,-4.867837837837838,37,224,0,1,67.8490990990991,23,62.16216216216216,67.41900794409416,-5.256845781932,18.57850490700683,45.21815675146435,0.111,0.111,0.475,1.0,224.0,0.0,8.0,-11.798196,114.0,1.0,3.0,-2.1723118,8.0,-11.798196,2.0,0.0,0.0,-0.40816638,1.0,37.681,1.0,1.0,,,-59.03850936889648,0.3057389209667842,0.4605750838915507,4.833333333333333,19.0,55.833333333333336,-7.415216604868571,-1.997287472089132,-1.4332853158315022,0.3716799591978391,8.96,15.16
22,2018,1,2.520830188679245,3.9374358974358974,5.44566037735849,-1.508224479922592,15.09433962264151,39.37367648569282,-3.082641509433961,53,319,2,1,93.19968553459118,39,73.58490566037736,68.06315013541365,5.521755524963709,16.513947700131148,42.823532082255895,0.019,0.115,0.214,1.0,319.0,2.0,17.0,7.0785728,75.0,0.0,4.0,-4.5088406,17.0,7.0785728,7.0,0.0,1.0,1.8991145,1.0,28.991,1.0,1.0,,,166.8383903503418,0.3283293545246124,0.5342248131831487,4.666666666666667,20.0,84.83333333333333,-3.721081733703613,-0.5527408917744955,-0.3883683755993843,0.3731210802992185,20.76,15.16
23,2018,1,3.10096551724138,5.107368421052631,7.314482758620688,-2.207114337568057,13.79310344827586,23.659120862787777,-2.409655172413794,29,170,0,0,81.10632183908045,19,65.51724137931035,70.55782241554095,-5.040581036230606,19.53068432324686,36.45544129481908,0.0,0.321,0.41,1.0,170.0,0.0,10.0,-8.96002,94.0,1.0,4.0,0.20383382,10.0,-8.96002,19.0,0.0,1.0,0.95411444,135.0,25.114,1.0,135.0,,,89.72963333129883,0.3171007682879765,0.4919978479544322,5.666666666666667,20.33333333333333,91.0,-3.874993085861206,-0.1119167407353719,-3.5484715377291045,0.3876713464657466,6.8,10.4
24,2018,1,2.701970588235295,3.288947368421052,8.147058823529411,-4.858111455108359,14.705882352941178,21.947758427684597,-0.3529411764705882,34,117,0,1,50.73529411764706,19,55.88235294117647,64.29535154910648,-8.412998607930014,21.04030513148146,56.88527489605724,0.118,0.176,0.25,1.0,132.0,0.0,6.0,-9.232809,113.0,2.0,7.0,2.954251,5.0,-11.164289,-1.0,0.0,0.0,0.0,88.0,29.626,1.0,88.0,,,91.41999371846516,0.3249037861824035,0.564173643787702,5.333333333333333,20.0,75.66666666666667,-0.2238124211629232,0.572324295838674,1.6548197269439695,0.3128969892859459,4.68,17.36
25,2018,1,2.552285714285714,3.1486956521739127,6.040857142857144,-2.892161490683231,14.285714285714285,43.75510141686338,-2.073428571428572,35,171,0,0,77.20238095238095,23,65.71428571428571,67.07444761480605,-1.360161900520339,20.9085670861016,43.75510141686338,0.061,0.182,0.256,1.0,171.0,0.0,8.0,-5.010433,139.0,1.0,7.0,2.5094147,8.0,-5.010433,32.0,1.0,2.0,-0.0071976148,2.0,24.055,1.0,2.0,,,77.45105218887329,0.3387794395287831,0.5397087708115578,3.8333333333333335,21.83333333333333,86.83333333333333,-0.2958782737453778,-2.036090730379025,2.843096445004145,0.4401725778977076,6.84,16.0
27,2018,1,2.5551250000000003,4.693333333333334,7.053750000000001,-2.3604166666666666,12.5,35.1352614904173,0.1162500000000004,16,103,0,2,36.19791666666667,9,56.25,70.17369661480188,-13.923696614801884,21.084358132734025,48.41132615411398,0.0,0.313,0.176,0.52,220.0,0.0,13.0,-19.314276,116.0,1.0,4.0,-0.14390063,5.0,-12.363003,15.0,0.0,2.0,1.8827659,2.0,24.86,1.0,2.0,,,60.61090215047201,0.3115252554416656,0.4151080499092738,4.0,19.33333333333333,59.5,-9.22312667220831,-2.241780718167623,-1.2168171902497609,0.4037312393387158,4.12,4.0
29,2018,1,2.4449024390243905,4.570434782608695,8.082926829268294,-3.512492046659599,12.195121951219512,35.911538535685146,-1.4780487804878044,41,335,1,3,60.518292682926834,23,56.09756097560976,72.05532440325109,-15.957763427641332,20.349599700089545,52.3640878847326,0.073,0.22,0.261,1.0,335.0,1.0,17.0,-6.6874714,159.0,2.0,7.0,-5.1413617,17.0,-6.6874714,16.0,0.0,2.0,3.0177445,11.0,36.523,1.0,11.0,,,197.3413259188334,0.3280918151140213,0.4251294483741124,4.0,19.5,62.0,-8.889512163897356,-2.3832947413126626,-2.0638653139273324,0.3964052324493726,17.4,30.08
30,2018,1,2.979641025641026,7.324666666666666,9.866666666666664,-2.541999999999999,20.0,41.4626494570716,0.6615384615384611,40,197,1,1,51.770833333333336,15,37.5,58.837359137833126,-21.33735913783313,23.12980139065684,57.61927802393917,0.081,0.297,0.407,1.0,197.0,1.0,6.0,-18.477764,177.0,2.0,10.0,5.4364734,6.0,-18.477764,77.0,1.0,4.0,7.5498548,180.0,29.101,1.0,180.0,,,173.9745953877767,0.3204357276360194,0.4516873657703399,5.666666666666667,20.166666666666668,98.16666666666669,-5.281260410944621,1.4379819631576538,-4.525707967579365,0.3891143475969632,11.88,13.84
31,2018,1,3.0792647058823523,6.146399999999999,6.351764705882353,-0.2053647058823537,14.705882352941178,49.93256352321599,-3.7658823529411753,34,236,3,0,121.69117647058825,25,73.52941176470588,70.59085531269803,2.938556452007859,19.264053749066814,49.93256352321599,0.059,0.088,0.286,0.69,260.0,3.0,13.0,8.085815,117.0,3.0,11.0,-3.7188969,12.0,9.93133,3.0,0.0,1.0,-0.63420695,18.0,33.645,1.0,18.0,,,-63.50570297241211,0.3252189954121907,0.5699067041277885,5.833333333333333,22.5,98.83333333333331,4.078364531199138,2.202758750567833,1.486112746099631,0.3821768363316853,21.44,23.04
33,2018,1,2.7037500000000003,5.243809523809524,5.956428571428573,-0.7126190476190484,7.142857142857142,47.45602701448995,-3.222142857142857,28,243,2,1,109.67261904761904,21,75.0,70.79450421567473,4.205495784325265,19.38853061163078,47.45602701448995,0.036,0.143,0.281,1.0,243.0,2.0,11.0,2.677497,101.0,1.0,5.0,3.53676,11.0,2.677497,8.0,0.0,1.0,0.47506198,35.0,30.864,1.0,35.0,,,-18.338862260182697,0.3367755661408106,0.6301907623807589,4.166666666666667,21.83333333333333,89.83333333333333,1.840791384379069,-1.696620423346758,3.017089078823725,0.4018481572469075,17.72,26.6
34,2018,2,2.644603773584905,6.831250000000001,9.568679245283018,-2.7374292452830176,12.727272727272728,45.89133360450533,1.4743396226415098,55,376,2,2,76.02272727272728,32,58.18181818181818,61.60604573108933,-3.424227549271152,21.14036162348996,58.491531865732505,0.057,0.151,0.283,1.0,376.0,2.0,20.0,-8.071407,66.0,1.0,5.0,-2.1038518,20.0,-8.071407,8.0,0.0,3.0,1.2721976,18.0,33.656,2.0,9.0,,,-30.30313873291016,0.3242811113595962,0.5806773230433464,4.166666666666667,20.0,51.833333333333336,-0.0701905985673268,-2.8405373096466064,4.138849973678589,0.3833333402872085,23.04,15.08
36,2018,2,2.1637,3.3307692307692296,5.220499999999999,-1.889730769230769,25.0,29.35940394490324,-4.4295,20,117,1,0,97.29166666666669,13,65.0,66.41466498374939,-1.4146649837493896,19.657166224536557,38.10638397959061,0.053,0.158,0.19,1.0,191.0,2.0,7.0,7.565305,100.0,0.0,7.0,-5.61053,6.0,-0.5225281,2.0,0.0,2.0,2.0037646,10.0,28.92,2.0,5.0,,,420.3774045308431,0.3356515268484751,0.6934864372014999,5.166666666666667,23.166666666666668,74.33333333333333,2.512102862199148,-0.5635710954666138,-0.1291533907254537,0.3587558319171269,8.68,8.719999999999999
37,2018,2,2.7806875,7.805416666666669,8.950937500000002,-1.145520833333333,9.375,62.73138369269404,-0.2990624999999987,32,354,1,1,108.07291666666669,24,75.0,71.06670327484608,3.933296725153923,20.61616861990513,62.73138369269404,0.0,0.069,0.294,1.0,354.0,1.0,14.0,14.948311,90.0,3.0,8.0,-4.4487834,14.0,14.948311,2.0,0.0,1.0,-3.608125,1.0,23.923,2.0,0.5,,,65.2505537668864,0.3279431263605754,0.68079857279857,4.833333333333333,20.666666666666668,43.0,7.697763601938884,0.8206070065498352,2.8677071730295816,0.4500375539064407,18.16,26.16
38,2018,2,2.353375,5.447931034482758,5.4275,0.0204310344827574,9.375,36.82477019616009,-1.8225,32,288,1,0,114.58333333333331,29,90.625,76.89830465242267,13.726695347577332,17.693426045447985,36.82477019616009,0.031,0.031,0.091,1.0,,,,,,,,,16.0,10.027365,0.0,0.0,0.0,,36.0,27.472,2.0,18.0,0.0,2.1560000240802766,,,,,,,,,,,15.52,17.8
39,2018,2,2.421903225806452,2.4414285714285717,4.646129032258066,-2.2047004608294944,22.58064516129032,33.857835134574096,-3.4183870967741936,31,179,2,2,77.21774193548386,21,67.74193548387096,68.14045963748809,-0.3985241536171315,17.65095945435368,35.774467151866844,0.0,0.194,0.455,1.0,179.0,2.0,10.0,0.7386547,104.0,1.0,5.0,0.8573108,10.0,0.7386547,2.0,0.0,1.0,-0.078067355,1.0,29.01,2.0,0.5,,,255.72778956095377,0.330566590030988,0.715683326125145,4.5,21.5,51.5,2.514060060183207,-6.031246900558472,8.330084105332693,0.5016865183909734,15.16,10.56
41,2018,2,2.408703703703704,4.369565217391305,4.365555555555556,0.0040096618357488,14.814814814814811,27.562438208547515,-3.8566666666666665,27,256,3,0,143.20987654320987,23,85.18518518518519,72.97763305681723,12.207552128367965,16.128377548433953,27.562438208547515,0.0,0.111,0.267,0.98,256.0,3.0,16.0,17.62978,109.0,1.0,5.0,-7.122743,16.0,17.62978,5.0,0.0,0.0,-2.342873,4.0,36.772,2.0,2.0,,,89.90022087097168,0.3393330574035644,0.2773886149128278,4.5,19.666666666666668,38.833333333333336,-16.316529512405396,-0.7893165337542692,-16.251937468846638,0.3469627648591995,22.24,17.04
43,2018,2,2.8501132075471696,4.741176470588236,8.621509433962263,-3.880332963374027,9.433962264150944,42.14615166299291,0.1309433962264151,53,347,3,0,101.69025157232706,34,64.15094339622641,65.20360921913722,-1.0526658229108108,20.74503298520081,58.42302628245134,0.058,0.212,0.232,1.0,347.0,3.0,17.0,7.738284,98.0,0.0,5.0,-1.8063686,17.0,7.738284,8.0,0.0,0.0,-1.6334352,1.0,30.606,2.0,0.5,,,284.92054494222003,0.3332341561714808,0.7374003380537033,4.666666666666667,23.5,70.33333333333333,6.953593085209529,3.017563243707021,4.356192747751872,0.3748348901669184,25.880000000000003,18.48
45,2018,2,3.1828297872340423,4.516857142857142,7.087234042553192,-2.5703768996960497,14.583333333333334,44.06723158992405,-3.317021276595745,48,334,1,0,98.7847222222222,35,72.91666666666666,63.32545782594631,9.591208840720348,20.51677718314872,45.55700165726449,0.022,0.089,0.327,1.0,334.0,1.0,14.0,-4.8908563,91.0,2.0,8.0,4.6623282,14.0,-4.8908563,8.0,0.0,3.0,4.7925024,88.0,29.654,2.0,44.0,,,143.86585108439127,0.3304858754078547,0.8145893712838491,4.333333333333333,21.666666666666668,50.16666666666666,6.6116552750269575,-4.420214653015137,10.589314798514048,0.4634920756022135,17.36,10.8
47,2018,2,2.636272727272728,7.03590909090909,8.521515151515153,-1.485606060606063,25.0,41.983045387394185,-0.3875757575757574,36,226,2,1,86.11111111111111,22,61.11111111111112,59.4637530338433,1.6473580772678105,20.759461704521986,59.55559839343402,0.03,0.182,0.444,1.0,226.0,2.0,10.0,-11.323742,74.0,0.0,6.0,-1.8097643,10.0,-11.323742,17.0,0.0,2.0,0.39297485,75.0,29.799,2.0,37.5,,,286.3218415578206,0.3162927081187566,0.6795314699411392,5.5,21.33333333333333,60.833333333333336,1.3793123761812849,0.2333739201227823,-3.9184240301450095,0.378159428636233,17.04,15.68
48,2018,2,2.5127500000000005,6.033478260869565,10.312857142857142,-4.2793788819875775,10.714285714285714,32.623825649362466,1.6700000000000002,28,272,2,1,116.07142857142858,23,82.14285714285714,68.28166166586536,13.861195476991782,22.65139257489219,57.38395768853871,0.071,0.107,0.065,0.98,272.0,2.0,12.0,13.1881895,170.0,2.0,10.0,-0.20264117,12.0,13.1881895,18.0,2.0,3.0,4.120867,3.0,33.333,2.0,1.5,,,43.23389689127604,0.3288778016964594,0.4806699976325035,4.166666666666667,20.5,50.333333333333336,-2.951761523882548,-2.065673033396403,-2.6433775226275125,0.421367531021436,18.880000000000003,34.96
49,2018,2,2.7893777777777777,6.285172413793103,8.005111111111113,-1.7199386973180095,26.666666666666668,43.85821245787385,-0.6171111111111115,45,376,4,1,110.97222222222224,29,64.44444444444444,57.57006703151597,6.8743774129284745,20.871430404105045,44.52106243116847,0.048,0.19,0.12,1.0,376.0,4.0,22.0,19.470377,104.0,0.0,5.0,-1.4851034,22.0,19.470377,35.0,0.0,3.0,2.1645205,3.0,26.385,2.0,1.5,,,186.09326680501303,0.3340847492218017,0.7026540314157804,4.333333333333333,21.166666666666668,44.5,3.4222457806269326,-2.2149898211161294,4.216355661551158,0.4634920756022135,31.04,6.2
51,2018,2,2.6485365853658536,4.986333333333333,7.084390243902439,-2.098056910569106,11.904761904761903,35.80108517908361,-3.135121951219512,42,281,1,0,97.42063492063492,30,71.42857142857143,61.32131495646068,10.107256472110748,22.8511530669451,47.0666017468863,0.054,0.081,0.25,1.0,281.0,1.0,11.0,1.5708182,98.0,0.0,9.0,-1.1010215,11.0,1.5708182,8.0,0.0,1.0,0.52152693,24.0,34.79,2.0,12.0,,,440.8372484842936,0.331654891371727,0.7132094651460648,5.0,22.666666666666668,73.16666666666667,5.280373404423396,3.616320669651032,-1.1031436920166016,0.3532002766927083,15.24,18.6
52,2018,2,2.54,7.089545454545455,8.344,-1.2544545454545446,13.333333333333334,61.19789702269189,0.6106666666666672,30,246,1,1,94.58333333333331,22,73.33333333333333,72.00731237729391,1.3260209560394145,19.68196446352462,61.19789702269189,0.067,0.133,0.306,1.0,256.0,3.0,16.0,17.62978,109.0,1.0,5.0,-7.122743,10.0,-0.6375168,26.0,0.0,1.0,2.2638125,180.0,29.12,2.0,90.0,,,89.90022087097168,0.3393330574035644,0.2773886149128278,4.5,19.666666666666668,38.833333333333336,-16.316529512405396,-0.7893165337542692,-16.251937468846638,0.3469627648591995,13.84,8.32
53,2018,2,2.628285714285714,7.226315789473682,9.568,-2.34168421052632,20.0,34.55200283630459,0.7965714285714287,35,222,0,1,61.84523809523809,19,54.285714285714285,63.937701242310666,-9.651986956596382,23.319255045342285,50.47187830861856,0.088,0.147,0.216,1.0,222.0,0.0,9.0,-0.7741718,168.0,2.0,10.0,6.7105236,9.0,-0.7741718,16.0,1.0,2.0,3.8411057,,30.579,2.0,,,,-151.84739526112875,0.3395791426301002,0.4794259344538052,4.666666666666667,17.166666666666668,42.5,8.264860421419144,1.7788580854733784,3.1777279376983643,0.3650793731212616,8.88,7.68
55,2018,2,3.001511111111111,4.7025000000000015,7.099555555555556,-2.3970555555555544,17.77777777777778,35.61600342542661,-1.8782222222222231,45,335,3,1,105.32407407407408,32,71.11111111111111,67.3331639336215,3.777947177489608,20.143351729620356,49.16639502749821,0.114,0.068,0.14,1.0,335.0,3.0,20.0,2.6363373,121.0,0.0,6.0,5.68975,20.0,2.6363373,42.0,0.0,3.0,4.092125,1.0,29.35,2.0,0.5,,,189.1502768198649,0.317680612206459,0.6801064759492874,5.333333333333333,22.0,56.16666666666666,1.829815646012624,-0.9954464038213094,0.2228218118349711,0.4026349534591039,25.4,14.0
57,2018,2,2.5407777777777776,2.1605882352941186,4.6359259259259264,-2.475337690631808,14.814814814814811,26.906062513864786,-3.9937037037037033,27,90,0,1,53.00925925925927,17,62.96296296296296,69.38749021954007,-6.424527256577107,18.484697670612817,31.326559019464614,0.0,0.192,0.286,1.0,90.0,0.0,4.0,-13.068715,54.0,0.0,1.0,-3.6781776,4.0,-13.068715,0.0,0.0,0.0,,1.0,30.856,2.0,0.5,4.186666661500931,5.582222215334575,9.086989084879557,0.3316702718536059,0.6515588189164797,5.0,17.666666666666668,50.833333333333336,12.209275474150976,-0.4032326141993205,8.553187847137451,0.3716061810652415,3.6,14.28
59,2018,2,2.4523571428571427,9.326086956521738,11.442499999999995,-2.116413043478259,10.714285714285714,37.88591954803262,2.513928571428571,28,326,6,0,154.76190476190476,23,82.14285714285714,62.69087961741856,19.45197752543858,22.784852656326645,48.574208176768046,0.0,0.143,0.194,1.0,326.0,6.0,17.0,28.596642,127.0,0.0,4.0,1.811914,17.0,28.596642,18.0,0.0,1.0,0.5491791,10.0,22.998,2.0,5.0,,,133.42251904805502,0.3487373441457748,0.300927589337031,4.166666666666667,20.5,43.0,-16.570879856745403,-1.531027474751075,-14.8374551932017,0.3654812822739283,37.04,24.56
62,2018,2,2.5065476190476192,5.4816666666666665,6.731219512195121,-1.2495528455284548,21.428571428571427,36.81608479998926,-2.22,42,265,4,0,107.73809523809524,24,57.14285714285714,62.57008509266944,-5.427227949812298,20.37835989687603,43.966277986657005,0.098,0.146,0.167,1.0,265.0,4.0,14.0,9.404592,108.0,0.0,6.0,-4.215866,14.0,9.404592,0.0,0.0,0.0,,35.0,30.875,2.0,17.5,,,111.23114903767905,0.3323660294214884,0.6485678230722746,4.5,22.0,63.5,3.647588322559992,2.576967477798462,3.260681470235189,0.3380293399095535,26.6,22.08
63,2018,2,2.4971304347826084,2.8958823529411752,5.622608695652173,-2.7267263427109976,8.695652173913043,31.78012586507485,-2.4643478260869576,23,168,2,0,123.09782608695652,17,73.91304347826086,70.85518785144971,3.057855626811147,20.97447878440252,57.656800119326775,0.045,0.182,0.296,1.0,168.0,2.0,9.0,-5.6374125,135.0,1.0,6.0,-5.4658647,9.0,-5.6374125,44.0,0.0,3.0,-5.2938194,8.0,30.138,2.0,4.0,,,3.60090446472168,0.3565927445888519,0.3351193393270175,4.166666666666667,20.5,46.333333333333336,-17.927565336227417,-1.6914088316261768,-16.265295108159382,0.3594206770261128,14.72,23.56
64,2018,2,2.807833333333333,4.42897435897436,9.476499999999998,-5.047525641025638,10.0,37.79290938787327,0.8098333333333333,60,452,3,0,104.30555555555556,39,65.0,63.31579610705376,1.6842038929462433,21.26164090038196,53.039914215616896,0.0,0.3,0.175,1.0,452.0,3.0,25.0,14.082606,33.0,2.0,2.0,1.0398176,25.0,14.082606,9.0,1.0,1.0,4.119277,11.0,36.542,2.0,5.5,,,646.111270904541,0.3390656113624573,0.6937162429094315,5.166666666666667,24.666666666666668,80.83333333333333,3.0259557565053306,1.430745800336202,-0.8074979782104492,0.3486548215150833,30.08,26.12
65,2018,2,2.624470588235294,3.7568000000000006,6.331764705882353,-2.5749647058823526,11.76470588235294,29.30089589074027,-2.7270588235294118,34,200,2,2,82.9656862745098,25,73.52941176470588,73.34514620768672,0.1842655570191596,19.022099985240896,46.94838122874952,0.0,0.118,0.205,1.0,200.0,2.0,11.0,-2.053941,86.0,0.0,7.0,-3.9365253,11.0,-2.053941,24.0,0.0,1.0,-1.1861588,2.0,24.077,2.0,1.0,,,220.34808731079104,0.3358149925867716,0.6451044057806333,4.666666666666667,22.666666666666668,66.33333333333333,3.685073604186376,1.0873652895291646,3.893943230311076,0.3574737807114919,16.0,8.8
66,2018,3,2.981,6.246666666666667,10.82315789473684,-4.576491228070174,13.157894736842104,50.7565690329833,1.8757894736842116,38,314,3,0,115.46052631578948,24,63.1578947368421,64.27723930070275,-1.1193445638606434,22.490779360775456,58.739768470772844,0.026,0.237,0.439,1.0,314.0,3.0,15.0,18.61273,77.0,2.0,9.0,0.7236401,15.0,18.61273,7.0,0.0,1.0,1.2451497,10.0,23.017,3.0,3.333333333333333,,,73.23079458872478,0.3185942197839419,0.5468417257070541,4.833333333333333,18.0,60.16666666666666,7.755088677008946,0.5653250714143118,4.685140053431193,0.3643939395745595,24.56,16.16
67,2018,3,2.950461538461539,5.861428571428573,11.1296,-5.268171428571427,11.538461538461538,30.345057258143378,1.1296000000000013,26,133,1,1,65.06410256410257,14,53.84615384615385,61.53764816430899,-7.691494318155144,23.93711203082479,56.34176071086171,0.077,0.346,0.25,1.0,133.0,1.0,4.0,-10.869923,89.0,0.0,7.0,-1.6935009,4.0,-10.869923,2.0,0.0,1.0,-0.2458426,199.0,41.139,3.0,66.33333333333333,,,-59.74983437856039,0.3215136130650838,0.5969577779372534,4.166666666666667,18.83333333333333,52.0,6.718652764956157,0.0360657423734664,5.778893709182739,0.4078412378827731,9.32,22.96
68,2018,3,2.518210526315789,6.081538461538463,8.87578947368421,-2.7942510121457467,15.789473684210526,35.16348247827567,0.2442105263157898,19,157,2,2,89.03508771929826,13,68.42105263157895,63.92725313964643,4.4937994919325135,21.80179937827825,47.05382131134515,0.053,0.053,0.273,0.74,193.0,2.0,8.0,-4.7865453,53.0,0.0,3.0,-6.1940784,6.0,-4.122016,0.0,0.0,0.0,,1.0,30.875,3.0,0.3333333333333333,,,-184.3111343383789,0.3339595198631286,0.6057589488724867,4.5,22.33333333333333,65.5,-2.0206352869669595,-3.862629572550456,2.2460372348626456,0.4556672573089599,14.28,
69,2018,3,2.984352941176471,5.236818181818181,5.492058823529412,-0.2552406417112305,11.76470588235294,31.85577498664881,-4.449117647058824,34,192,0,1,67.27941176470588,22,64.70588235294117,67.37423775827183,-2.668355405330658,19.33247294203853,38.27479196546991,0.031,0.188,0.297,1.0,192.0,0.0,8.0,-7.077342,120.0,2.0,8.0,1.8344624,8.0,-7.077342,0.0,0.0,0.0,,,30.598,3.0,,,,-33.60479990641276,0.3273922055959701,0.5315739400684834,4.833333333333333,20.83333333333333,79.16666666666667,-2.6502755880355835,-4.187196453412374,2.003021021684011,0.4439227531353633,7.68,9.8
72,2018,3,2.596875,5.784666666666667,9.072916666666666,-3.288249999999999,8.333333333333332,36.619582193138136,1.6562500000000009,24,150,2,0,107.9861111111111,15,62.5,60.607849434018135,1.892150565981865,24.732895710318815,51.45441866351227,0.087,0.174,0.111,1.0,150.0,2.0,10.0,4.083778,230.0,2.0,11.0,4.044886,10.0,4.083778,36.0,2.0,4.0,0.3272603,1.0,29.369,3.0,0.3333333333333333,,,-78.13816579182942,0.3182956675688426,0.42151530024906,5.333333333333333,19.83333333333333,52.833333333333336,-4.397283871968587,-0.1264522671699524,-4.087260951598485,0.4001172532637914,14.0,17.48
74,2018,3,2.8826666666666663,6.118500000000001,8.831333333333335,-2.712833333333334,26.666666666666668,41.76358820791145,-1.1353333333333329,30,251,2,0,114.7222222222222,20,66.66666666666666,63.81638780236244,2.850278864304215,23.08488371445872,52.00882328989957,0.067,0.2,0.333,0.99,251.0,2.0,12.0,7.622985,178.0,1.0,11.0,7.0224814,12.0,7.622985,23.0,0.0,1.0,1.3324789,62.0,26.891,3.0,20.666666666666668,,,-161.02790069580078,0.3299283782641093,0.6810707400242487,5.0,21.166666666666668,65.33333333333333,9.670812249183657,-3.029653996229172,12.331779718399048,0.3891478975613912,18.04,10.64
75,2018,3,2.8718857142857144,9.01923076923077,9.086857142857143,-0.0676263736263731,8.571428571428571,53.57613834534923,0.1440000000000002,35,374,5,0,148.0952380952381,26,74.28571428571429,66.7381501197815,7.547564165932798,21.71611706701508,56.060072243977714,0.0,0.152,0.317,1.0,374.0,5.0,19.0,19.785025,48.0,0.0,1.0,-7.273475,19.0,19.785025,12.0,0.0,0.0,0.113064595,3.0,33.352,3.0,1.0,,,149.66580708821616,0.3265305906534195,0.6350984474023184,4.166666666666667,19.5,66.0,5.557847897211711,-3.0612574170033136,7.344623486200969,0.4045584077636401,34.96,28.76
76,2018,3,2.6413,3.4311999999999987,6.617,-3.1858000000000013,15.0,36.5632082837379,-1.8830000000000005,40,164,1,0,79.58333333333334,25,62.5,65.42890135198832,-2.928901351988316,19.253473791771363,39.20041326312773,0.025,0.175,0.279,0.98,164.0,1.0,9.0,-12.584832,68.0,0.0,3.0,2.1632392,9.0,-12.427061,33.0,0.0,1.0,3.2696276,1.0,29.029,3.0,0.3333333333333333,,,288.38662974039715,0.3400427003701528,0.4600376685460408,4.333333333333333,20.666666666666668,85.0,-3.8536275823911033,-2.1643909414609275,-1.0931548277537029,0.3443362240990003,10.56,34.56
