,season,week,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,receiving_drop_pct,receiving_rat,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,pass_oe,td_prob,home_wp,punt_attempt,first_down,penalty_yards,total_home_epa,total_home_rush_epa,total_home_pass_epa,3d_pct,ffpts,ffpts_target
1756,2019,7,4.871428571428572,1.8769697852674927,15.564285714285711,37.2593276563729,3,7,42.85714285714285,83.0,0,15.383333333333336,6.305124676199739,9.078208657133596,0.143,87.2,0.7,255.0,1.0,10.0,3.1849303,216.0,0.0,11.0,-3.6936054,0.0,,76.0,26.984,23,3.3043478260869565,,,,,,,,,,,,,9.8,12.3
1757,2019,7,4.829,2.2953728763253336,14.021,38.60194923187049,4,10,40.0,50.0,1,6.052499999999998,4.686674104110978,1.3658258958890208,0.0,89.6,0.72,291.0,2.0,13.0,18.372381,90.0,1.0,9.0,-8.028251,0.0,,44.0,25.32,23,1.9130434782608696,,,,,,,,,,,,,7.0,
1758,2019,7,4.80375,1.4017296307307374,7.468750000000001,29.08533320352432,6,8,75.0,64.0,0,2.433333333333332,2.2896737556829976,0.1436595776503342,0.0,58.3,0.63,323.0,2.0,17.0,15.018457,97.0,1.0,5.0,-4.4668884,0.0,,51.0,22.305,7,7.285714285714286,,,141.99749755859375,0.3474730203549067,0.6254286368687948,3.6666666666666665,22.0,60.16666666666666,3.7489339113235474,-1.7896006107330322,3.2493352393309274,0.4881674026449521,9.4,
1759,2019,7,4.7787500000000005,1.724701757510258,21.26375,44.55357376705692,1,8,12.5,10.0,0,-2.219999999999999,0.1985081676895284,-2.4185081676895277,0.0,0.0,0.92,86.0,0.0,4.0,-31.661474,81.0,0.0,4.0,-1.3953884,,,,26.45,22,,4.323333386580153,4.407999985665087,-142.17760213216147,0.3368706206480662,0.5228062222401301,4.5,17.5,61.16666666666666,-5.500698149204254,-2.048116316397985,-3.808914144833883,0.2327450414498647,1.5,6.3
1760,2019,7,4.75,2.2997017717438557,6.384000000000002,14.741606243938485,5,5,100.0,47.0,0,3.0159999999999982,3.770040607347755,-0.7540406073477568,0.0,105.8,0.51,249.0,1.0,12.0,4.3038864,74.0,3.0,8.0,-1.9451467,0.0,,,22.946,7,,3.24999994238218,8.815999971330166,,,,,,,,,,,7.2,
1761,2019,7,4.680000000000001,2.17879156902212,17.686666666666664,40.08006949427805,5,6,83.33333333333334,83.0,1,1.646000000000002,2.703756444502688,-1.0577564445026852,0.0,158.3,0.95,202.0,2.0,10.0,7.955242,117.0,0.0,5.0,1.796681,0.0,,91.0,29.547,22,4.136363636363637,,,43.69806035359701,0.3363245874643326,0.4386764367421468,3.5,20.33333333333333,63.0,-8.706366181373596,-3.727896004915237,-8.918178290128708,0.4131907448172569,10.8,7.9
1762,2019,7,4.511428571428571,3.1664653258186384,14.308571428571428,27.575574032266942,4,7,57.14285714285714,59.0,0,5.462499999999999,3.5893832457197874,1.8731167542802112,0.0,84.8,0.78,291.0,2.0,13.0,18.372381,90.0,1.0,9.0,-8.028251,0.0,,20.0,26.067,23,0.8695652173913043,,,,,,,,,,,,,7.9,
1763,2019,7,4.4825,5.7009623998710905,6.647999999999999,13.658215885277558,4,5,80.0,33.0,0,3.815000000000001,4.317977643830375,-0.5029776438303735,0.0,94.2,0.55,429.0,5.0,15.0,31.815393,60.0,1.0,5.0,-1.6561968,0.0,,,25.752,23,,,,-179.9752960205078,0.3375482906897862,0.5433304309844971,4.0,17.333333333333332,66.33333333333333,-5.571185350418091,1.0189115703105929,-3.802725493907929,0.406096691886584,5.300000000000001,
1764,2019,7,4.4,2.87017260735076,12.445,24.36692337814907,5,6,83.33333333333334,60.0,0,2.396000000000001,2.541660279868714,-0.145660279868713,0.0,108.3,0.87,151.0,0.0,8.0,0.93361527,137.0,0.0,7.0,-5.261138,0.0,,82.0,32.586,23,3.565217391304348,4.323333386580153,7.271999913619626,,,,,,,,,,,8.5,4.5
1765,2019,7,4.338333333333334,3.761416660369274,8.303333333333333,11.95412227661004,4,6,66.66666666666666,47.0,0,4.200000000000001,3.219342282700022,0.9806577172999787,0.0,90.3,0.95,329.0,2.0,19.0,14.097997,39.0,0.0,2.0,-11.621659,0.0,,7.0,25.043,23,0.3043478260869565,,,,,,,,,,,,,6.7,8.4
1766,2019,7,4.178888888888889,2.2903177967954576,14.754444444444449,52.421933599147295,6,9,66.66666666666666,93.0,0,3.2316666666666656,2.127207591806941,1.1044590748597245,0.111,100.7,0.75,224.0,1.0,12.0,-11.451902,38.0,0.0,1.0,-2.0331292,0.0,,6.0,30.694,23,0.2608695652173913,5.365666670228048,7.806666692097981,-378.4929656982422,0.3377762933572133,0.4600990662972132,5.0,13.833333333333334,53.833333333333336,-12.023783524831137,-1.4894343117872877,-8.704672833283743,0.1846681137879689,12.3,20.200000000000003
1767,2019,7,4.131111111111111,2.031994816819098,15.74888888888889,37.12317644901915,3,9,33.33333333333333,42.0,0,4.213333333333331,4.249336481497569,-0.0360031481642382,0.222,9.7,0.72,86.0,0.0,4.0,-31.661474,81.0,0.0,4.0,-1.3953884,0.0,,22.0,31.822,22,1.0,4.323333386580153,4.407999985665087,-142.17760213216147,0.3368706206480662,0.5228062222401301,4.5,17.5,61.16666666666666,-5.500698149204254,-2.048116316397985,-3.808914144833883,0.2327450414498647,5.7,8.8
1768,2019,7,4.062222222222222,2.009513564936724,12.296666666666663,25.398756110435357,4,9,44.44444444444444,53.0,0,2.8425,3.4109354808741443,-0.568435480874145,0.111,63.7,0.76,241.0,1.0,10.0,-7.155096,106.0,0.0,8.0,0.1977334,,,64.0,21.848,7,9.142857142857142,,,123.39573669433594,0.3352999041477839,0.4718994994958241,3.5,21.166666666666668,65.83333333333333,-7.603036363919576,-2.542142709096273,-8.410534113645554,0.4631907468040784,7.300000000000001,2.8
1769,2019,7,4.029999999999999,3.959284977814307,12.5875,32.16019417475729,7,8,87.5,126.0,2,7.312857142857141,6.364611617368657,0.9482455254884848,0.0,118.7,0.92,,,,,,,,,0.0,,204.0,27.099,22,9.272727272727272,,,,,,,,,,,,,16.1,2.1
1770,2019,7,3.845,2.0496522204390417,10.675,48.17600601729973,9,12,75.0,106.0,1,2.703333333333333,2.5405310936509915,0.1628022396823416,0.0,129.2,1.0,308.0,1.0,15.0,1.9117577,100.0,1.0,6.0,-0.44847274,0.0,,27.0,27.37,23,1.173913043478261,,,,,,,,,,,,,15.1,16.4
1771,2019,7,3.65,3.118825931568127,11.38,42.29054054054054,6,11,54.54545454545454,74.0,1,6.28,6.179771912262557,0.1002280877374435,0.182,105.9,0.92,326.0,4.0,18.0,17.736193,62.0,0.0,0.0,-12.496651,0.0,,92.0,29.93,22,4.181818181818182,5.453999935214722,,-265.8887430826823,0.3319590091705322,0.4553759346405665,5.166666666666667,13.333333333333334,55.0,-14.139009714126589,-2.392823686202368,-9.409325778484344,0.2346681132912635,10.4,6.4
1772,2019,7,3.532,2.159407626933658,16.832,41.55023450999753,5,5,100.0,106.0,0,4.367999999999999,4.703576139689937,-0.3355761396899375,0.0,118.7,0.81,239.0,1.0,12.0,8.0832,189.0,3.0,10.0,1.1137373,0.0,,4.0,25.342,22,0.1818181818181818,4.155666665857041,7.806666692097981,-306.2990010579427,0.3354152242342631,0.5465354522069296,4.833333333333333,15.5,55.16666666666666,-5.435234944025676,0.1172310610612233,-3.1118944684664407,0.3299062127868334,13.1,
1773,2019,7,3.51875,2.3225229713814985,14.71,34.609728839480034,6,8,75.0,82.0,0,3.2200000000000006,4.410618727927954,-1.1906187279279532,0.0,107.3,0.9,282.0,1.0,13.0,7.368036,109.0,2.0,8.0,0.9580826,0.0,,,22.565,6,,,,,,,,,,,,,,11.2,6.2
1774,2019,7,3.370000000000001,2.9989597318902432,10.723333333333334,17.63029539102318,5,6,83.33333333333334,58.0,1,4.707999999999999,4.007288515898773,0.7007114841012259,0.0,146.5,0.75,338.0,4.0,19.0,25.224983,166.0,2.0,10.0,4.8062744,0.0,,43.0,29.944,23,1.8695652173913044,,,,,,,,,,,,,8.3,
1775,2019,7,3.306,2.5321286091510182,11.592499999999998,22.252615414147236,6,8,75.0,97.0,0,4.785,3.365627140572864,1.4193728594271362,0.0,115.1,0.92,329.0,2.0,19.0,14.097997,39.0,0.0,2.0,-11.621659,0.0,,35.0,24.868,23,1.5217391304347827,,,,,,,,,,,,,12.7,6.7
1776,2019,7,3.256,2.579527268457021,12.694,23.86987589319293,4,5,80.0,105.0,0,9.4425,8.16516701985097,1.27733298014903,0.2,118.7,0.94,308.0,1.0,15.0,1.9117577,100.0,1.0,6.0,-0.44847274,0.0,,144.0,27.493,23,6.260869565217392,,,,,,,,,,,,,12.5,3.7
1777,2019,7,3.185,3.58179500478961,14.3175,31.38598125719296,7,8,87.5,143.0,0,7.751428571428571,7.355156827904303,0.3962717435242675,0.125,118.7,0.81,338.0,4.0,19.0,25.224983,166.0,2.0,10.0,4.8062744,0.0,,146.0,25.889,23,6.3478260869565215,,,,,,,,,,,,,17.8,17.8
1778,2019,7,3.1325000000000003,1.6436076388063792,5.126,8.363790627855373,2,5,40.0,4.0,0,1.1099999999999994,1.9332579566711277,-0.823257956671128,0.0,47.9,0.65,213.0,0.0,8.0,-23.593502,71.0,1.0,4.0,-1.2202024,0.0,,113.0,24.605,23,4.913043478260869,7.405666608239217,7.806666692097981,-137.83800888061523,0.3336026668548584,0.4332073976596196,3.5,20.166666666666668,69.83333333333333,-11.40728517373403,-0.738543301820755,-11.088076800107956,0.398233479509751,1.4,
1779,2019,7,3.0316666666666663,1.8629545501199127,14.300000000000002,22.773118165410335,3,6,50.0,65.0,0,6.2700000000000005,3.941282248931895,2.3287177510681056,0.0,88.9,0.9,276.0,1.0,12.0,-12.011282,33.0,1.0,3.0,-5.6401258,0.0,,253.0,22.708,23,11.0,,,-27.98897425333659,0.3280313412348429,0.4377718617518742,4.0,19.166666666666668,80.66666666666667,-11.023756941159569,-0.3060939212640126,-12.17888312538465,0.3767688286801179,8.0,9.0
1780,2019,7,2.07,1.1931014052576836,9.952000000000002,31.010843824005992,3,5,60.0,38.0,0,2.039999999999997,4.145784680828456,-2.105784680828459,0.0,83.7,0.95,151.0,0.0,8.0,0.93361527,137.0,0.0,7.0,-5.261138,0.0,,146.0,26.029,22,6.636363636363637,4.323333386580153,7.271999913619626,,,,,,,,,,,5.300000000000001,11.6
1781,2019,8,8.6125,1.8915898055839329,10.928,15.061884940871629,4,5,80.0,22.0,0,0.5175000000000001,1.0415780604772067,-0.5240780604772066,0.0,45.4,0.89,342.0,3.0,13.0,16.98674,59.0,0.0,3.0,-9.244696,0.0,,166.0,29.626,23,7.217391304347826,,,-374.7633921305339,0.3447345346212387,0.6216693172852198,3.0,22.166666666666668,52.0,8.417597432931265,-1.7710062911113102,12.045157452424368,0.4276377310355504,4.2,16.6
1782,2019,8,8.343333333333334,2.63763093643802,10.334285714285713,16.38134057971014,6,7,85.71428571428571,97.0,0,5.631666666666668,3.1342351676145785,2.497431499052089,0.0,118.7,0.61,329.0,1.0,15.0,-1.1939641,104.0,0.0,5.0,3.5889382,0.0,,,26.971,24,,,,,,,,,,,,,,12.7,
1783,2019,8,8.221428571428572,2.560952366406657,7.774999999999998,23.2505980861244,6,8,75.0,59.0,0,2.2450000000000023,2.506657309855124,-0.2616573098551216,0.0,95.3,0.79,190.0,2.0,11.0,-3.2320516,60.0,0.0,4.0,-5.7578983,0.0,,14.0,26.768,23,0.6086956521739131,0.0,,,,,,,,,,,,8.9,7.7
1784,2019,8,7.928333333333334,1.160580888546256,18.791666666666668,43.73036496916573,3,6,50.0,69.0,0,2.886666666666668,2.016026251281801,0.8706404153848673,0.167,52.1,0.96,201.0,1.0,8.0,-0.5908211,36.0,1.0,2.0,-2.696679,0.0,,7.0,25.062,24,0.2916666666666667,,,,,,,,,,,,,8.4,
1785,2019,8,7.824000000000001,1.70614612088482,23.58,41.60319934131208,2,6,33.33333333333333,9.0,0,2.0950000000000024,2.9649238861388767,-0.8699238861388743,0.0,42.4,0.63,193.0,3.0,11.0,3.2257981,72.0,0.0,3.0,-13.355721,0.0,,5.0,24.791,24,0.2083333333333333,,,-472.5018310546875,0.3367454707622528,0.6399330546458563,3.5,20.166666666666668,60.5,9.589870611826578,0.2372340510288874,9.460904682675997,0.4346764435370763,1.9,6.800000000000001
1786,2019,8,7.6,3.998709091518117,7.567999999999998,16.593580073671284,3,5,60.0,24.0,0,4.490000000000002,3.1092725632039357,1.380727436796067,0.0,72.1,0.72,218.0,2.0,11.0,-10.703034,46.0,0.0,2.0,-1.0898979,0.0,,105.0,26.36,23,4.565217391304348,1.316666674613956,5.26666669845581,,,,,,,,,,,3.9,12.3
1787,2019,8,7.468000000000001,2.3410358092044423,10.771999999999998,23.618663392387298,5,5,100.0,63.0,0,1.8280000000000016,1.7281759987246574,0.0998240012753441,0.0,118.7,0.6,218.0,2.0,11.0,-10.703034,46.0,0.0,2.0,-1.0898979,0.0,,22.0,31.838,23,0.9565217391304348,1.316666674613956,5.26666669845581,,,,,,,,,,,8.8,
1788,2019,8,7.438000000000001,1.9766237855201687,4.662000000000001,8.733608092918697,3,5,60.0,22.0,0,2.3800000000000003,3.0155478971012903,-0.63554789710129,0.2,70.4,0.96,279.0,3.0,17.0,10.615891,130.0,0.0,7.0,0.97798324,0.0,,144.0,27.513,24,6.0,,,244.0733629862468,0.3356954505046208,0.487747311592102,4.666666666666667,19.83333333333333,73.5,-5.017367243766785,-0.5421648025512695,-6.106275637944539,0.3466859571635723,3.7,
1789,2019,8,7.3914285714285715,3.251917222008011,7.445714285714286,18.934825256121485,3,7,42.85714285714285,41.0,1,7.18,4.921114412298114,2.2588855877018856,0.0,101.8,0.78,169.0,2.0,9.0,-4.9700236,98.0,0.0,5.0,-5.1440372,0.0,,,30.502,23,,,,-402.3297983805339,0.3338570892810821,0.6067309379577637,3.1666666666666665,18.666666666666668,70.0,0.0729704896608988,-3.286798338095347,4.324623808264732,0.451343114177386,5.6000000000000005,
1790,2019,8,7.35375,3.237139411102128,7.865,29.668049792531125,4,8,50.0,63.0,1,7.644999999999999,3.7754734880345495,3.869526511965449,0.0,116.1,1.0,267.0,2.0,16.0,7.4008927,88.0,1.0,4.0,-2.264123,0.0,,63.0,30.059,24,2.625,0.0,0.0,93.9505755106608,0.328680415948232,0.3988736321528752,4.166666666666667,19.0,74.83333333333333,-13.006449540456137,-2.4340932269891105,-13.411241134007772,0.3767688286801179,8.3,9.7
1791,2019,8,7.335384615384616,2.361739425031336,14.049230769230771,41.35869565217392,5,13,38.46153846153847,65.0,0,4.105999999999999,3.37175594373623,0.7342440562637691,0.0,55.0,0.98,329.0,1.0,15.0,-1.1939641,104.0,0.0,5.0,3.5889382,0.0,,253.0,22.727,24,10.541666666666666,,,,,,,,,,,,,9.0,
1792,2019,8,7.263636363636365,3.868066706650147,2.360909090909089,12.148002619515388,11,11,100.0,112.0,1,7.820909090909092,5.772278852792025,2.048630238117068,0.0,139.4,0.0,373.0,3.0,20.0,13.713396,137.0,1.0,8.0,-2.395579,0.0,,47.0,26.65,24,1.9583333333333333,,,-193.16768900553384,0.3362235824267069,0.6168260971705118,3.5,19.5,69.5,6.2037312388420105,-1.4604318340619404,10.723416790366173,0.4835470169782638,16.700000000000003,
1793,2019,8,7.263636363636365,3.868066706650147,2.360909090909089,12.148002619515388,11,11,100.0,112.0,1,7.820909090909092,5.772278852792025,2.048630238117068,0.0,139.4,0.89,373.0,3.0,20.0,13.713396,137.0,1.0,8.0,-2.395579,0.0,,47.0,26.65,24,1.9583333333333333,,,-193.16768900553384,0.3362235824267069,0.6168260971705118,3.5,19.5,69.5,6.2037312388420105,-1.4604318340619404,10.723416790366173,0.4835470169782638,16.700000000000003,
1794,2019,8,7.112857142857143,3.4637283832546726,12.547142857142855,19.123826942756985,5,7,71.42857142857143,84.0,1,8.702000000000002,6.590429810683463,2.111570189316539,0.0,151.2,0.43,251.0,2.0,12.0,3.6197603,158.0,1.0,7.0,0.021517038,0.0,,66.0,23.313,7,9.428571428571429,,,-529.4014027913412,0.3391396900018056,0.6714044660329819,3.333333333333333,20.666666666666668,59.5,11.856391251087189,0.3745232969522476,13.051728506882986,0.4490052511294682,10.9,
1795,2019,8,7.026666666666666,4.217188073694207,1.740000000000002,3.2596478081678573,2,5,40.0,11.0,0,5.234999999999999,5.231529535970367,0.0034704640296325,0.4,47.9,0.53,279.0,3.0,17.0,10.615891,130.0,0.0,7.0,0.97798324,0.0,,98.0,27.521,24,4.083333333333333,,,244.0733629862468,0.3356954505046208,0.487747311592102,4.666666666666667,19.83333333333333,73.5,-5.017367243766785,-0.5421648025512695,-6.106275637944539,0.3466859571635723,2.1,
1796,2019,8,6.934444444444445,3.274970505840865,14.081111111111111,59.755752546209,6,9,66.66666666666666,76.0,0,3.163333333333332,1.6023056005473204,1.5610277327860114,0.0,92.8,0.9,267.0,2.0,16.0,7.4008927,88.0,1.0,4.0,-2.264123,0.0,,165.0,25.656,24,6.875,0.0,0.0,93.9505755106608,0.328680415948232,0.3988736321528752,4.166666666666667,19.0,74.83333333333333,-13.006449540456137,-2.4340932269891105,-13.411241134007772,0.3767688286801179,10.6,17.0
1797,2019,8,6.904999999999999,3.843036000303476,6.706666666666666,15.076807793180963,6,6,100.0,58.0,2,3.905,1.135224923644652,2.769775076355348,0.0,146.5,0.9,279.0,3.0,17.0,10.615891,130.0,0.0,7.0,0.97798324,0.0,,,33.514,24,,,,244.0733629862468,0.3356954505046208,0.487747311592102,4.666666666666667,19.83333333333333,73.5,-5.017367243766785,-0.5421648025512695,-6.106275637944539,0.3466859571635723,8.8,
1798,2019,8,6.8225,4.502074738059522,1.7960000000000007,3.743694501188145,5,5,100.0,42.0,0,6.603999999999999,5.758392885636647,0.8456071143633519,0.0,101.7,0.67,305.0,3.0,15.0,13.7886,118.0,1.0,5.0,4.0963945,0.0,,,23.877,24,,1.0500000079472895,6.499999884764357,,,,,,,,,,,6.7,
1799,2019,8,6.777272727272728,2.070575067218245,9.425454545454546,42.22701910153546,8,11,72.72727272727273,78.0,2,2.20875,3.022802540456368,-0.8140525404563679,0.0,131.8,0.94,259.0,2.0,11.0,5.2036977,79.0,0.0,5.0,-7.20928,0.0,,232.0,33.432,24,9.666666666666666,0.0,,135.7364133199056,0.3333053191502889,0.4845007956027984,4.5,18.666666666666668,64.83333333333333,-8.437079906463623,-2.8739102681477866,-7.960786739985148,0.3732966048022111,11.8,13.9
1800,2019,8,6.725555555555555,2.3501279148997645,9.196000000000002,35.666912306558594,7,10,70.0,53.0,0,2.0642857142857123,2.952220093683252,-0.8879343793975396,0.1,82.5,0.69,201.0,1.0,8.0,-0.5908211,36.0,1.0,2.0,-2.696679,0.0,,76.0,27.499,24,3.1666666666666665,,,,,,,,,,,,,8.8,
1801,2019,8,6.53375,2.5988296441048977,17.37125,44.46897699273623,3,8,37.5,73.0,1,6.073333333333333,5.794236120183996,0.2790972131493374,0.0,110.9,0.88,372.0,2.0,13.0,23.486439,98.0,1.0,6.0,-1.7984897,0.0,,117.0,24.693,24,4.875,,,-279.25370534261066,0.3254418820142746,0.6277033686637878,3.5,17.666666666666668,70.33333333333333,3.1478098432223,-3.876013219356537,8.874058390657106,0.4815628975629806,8.8,
1802,2019,8,6.386363636363637,2.439001738630836,16.124166666666667,41.969069257965856,11,12,91.66666666666666,198.0,2,1.977272727272726,2.1644008860257737,-0.1871281587530477,0.083,158.3,0.91,301.0,2.0,17.0,2.6155605,106.0,0.0,5.0,-8.83461,0.0,,7.0,26.182,23,0.3043478260869565,2.6333333492279087,3.511111132303876,,,,,,,,,,,25.3,24.0
1803,2019,8,6.329999999999999,2.440550610928017,8.549999999999999,19.896831245394253,4,6,66.66666666666666,47.0,0,2.709999999999998,2.848973025202781,-0.1389730252027825,0.333,90.3,0.87,201.0,1.0,8.0,-0.5908211,36.0,1.0,2.0,-2.696679,0.0,,35.0,24.887,24,1.4583333333333333,,,,,,,,,,,,,6.7,11.9
1804,2019,8,6.225454545454546,2.3001578456958063,15.734545454545456,49.08260783257239,4,11,36.36363636363637,46.0,0,2.467500000000001,1.8045427575650024,0.6629572424349988,0.091,11.9,0.88,158.0,0.0,8.0,-31.149303,130.0,1.0,4.0,-1.5219448,0.0,,40.0,23.209,23,1.7391304347826086,,,,,,,,,,,,,6.6000000000000005,7.9
1805,2019,8,6.1971428571428575,2.875662921790725,11.368571428571428,22.78140387037673,4,7,57.14285714285714,70.0,0,5.8000000000000025,5.020079353985729,0.7799206460142738,0.0,91.4,0.8,460.0,1.0,24.0,16.035385,69.0,1.0,4.0,-3.6970446,0.0,,26.0,24.851,24,1.0833333333333333,,,277.1708297729492,0.3428279211123784,0.41937056183815,4.333333333333333,22.0,71.83333333333333,-8.520145138104757,-1.7313754260540009,-6.5509827931722,0.3522415123879909,9.0,
1806,2019,8,5.998,2.766930667547076,4.824000000000001,21.133794795408747,3,5,60.0,22.0,1,6.400000000000001,7.149462115261088,-0.7494621152610863,0.0,110.0,0.75,172.0,1.0,10.0,3.8239763,218.0,3.0,10.0,4.1202383,0.0,,49.0,24.813,24,2.0416666666666665,,,,,,,,,,,,,3.7,5.9
1807,2019,8,5.993333333333335,3.351770443408434,6.567500000000001,14.483005761226122,8,8,100.0,95.0,0,5.307499999999999,5.079717370680925,0.2277826293190745,0.0,116.1,0.66,342.0,3.0,13.0,16.98674,59.0,0.0,3.0,-9.244696,0.0,,,33.982,23,,,,-374.7633921305339,0.3447345346212387,0.6216693172852198,3.0,22.166666666666668,52.0,8.417597432931265,-1.7710062911113102,12.045157452424368,0.4276377310355504,13.5,4.4
1808,2019,8,5.913333333333334,2.263968781449268,15.131666666666668,44.25973772729489,2,6,33.33333333333333,54.0,0,2.6599999999999966,2.52739285574593,0.1326071442540666,0.0,67.4,0.94,202.0,0.0,9.0,-5.6912465,127.0,1.0,7.0,-0.80239594,0.0,,92.0,29.949,23,4.0,,,70.55609639485677,0.3450789600610733,0.5183288951714834,3.6666666666666665,22.5,57.333333333333336,1.513681749502818,-1.8242141753435133,4.963431696097056,0.4039634863535563,6.4,
1809,2019,8,5.901999999999999,3.657679129291932,3.3555555555555547,19.50778373490084,5,9,55.55555555555556,26.0,0,3.2959999999999985,3.4681102211700137,-0.1721102211700151,0.0,60.9,0.82,174.0,0.0,8.0,-7.112249,113.0,1.0,7.0,-1.2893298,0.0,,20.0,21.933,8,2.5,,,,,,,,,,,,,5.1,
1810,2019,8,5.8933333333333335,3.051537126817401,8.781666666666666,24.511537030145146,6,6,100.0,100.0,0,7.885000000000001,7.162360034173692,0.7226399658263087,0.0,118.7,0.92,182.0,2.0,9.0,8.225666,151.0,1.0,9.0,0.82674336,0.0,,69.0,27.077,24,2.875,,,,,,,,,,,,,13.0,21.700000000000003
1811,2019,8,5.815714285714285,3.5118994419036693,3.429999999999999,6.873353944807052,6,7,85.71428571428571,65.0,1,9.133333333333336,5.875412264368229,3.257921068965105,0.0,144.9,0.87,460.0,1.0,24.0,16.035385,69.0,1.0,4.0,-3.6970446,0.0,,81.0,24.994,24,3.375,,,277.1708297729492,0.3428279211123784,0.41937056183815,4.333333333333333,22.0,71.83333333333333,-8.520145138104757,-1.7313754260540009,-6.5509827931722,0.3522415123879909,9.5,
1812,2019,8,5.79,4.056305805858025,10.916363636363634,46.362934362934354,8,11,72.72727272727273,79.0,0,1.92375,2.0727965011250973,-0.1490465011250972,0.0,92.6,0.86,220.0,0.0,8.0,-10.64975,40.0,0.0,2.0,-5.3973236,0.0,,47.0,22.938,24,1.9583333333333333,,,,,,,,,,,,,11.9,1.8
1813,2019,8,5.741111111111111,2.809164243913214,13.64777777777778,34.83254402631653,5,9,55.55555555555556,38.0,0,5.785999999999999,4.79686680961122,0.9891331903887792,0.0,26.4,0.93,158.0,0.0,8.0,-31.149303,130.0,1.0,4.0,-1.5219448,0.0,,24.0,22.535,23,1.0434782608695652,,,,,,,,,,,,,6.300000000000001,13.6
1814,2019,8,5.735555555555556,1.1188827416971594,10.39,21.175271739130437,6,9,66.66666666666666,74.0,0,3.435000000000001,2.349497757393716,1.0855022426062853,0.111,91.9,0.71,329.0,1.0,15.0,-1.1939641,104.0,0.0,5.0,3.5889382,0.0,,21.0,29.133,24,0.875,,,,,,,,,,,,,10.4,
1815,2019,8,5.713333333333334,2.7806907436171007,14.646666666666665,32.44600332287243,4,6,66.66666666666666,53.0,0,2.3325000000000014,2.4400860061847425,-0.1075860061847411,0.0,94.4,0.74,253.0,0.0,9.0,-4.0154495,162.0,1.0,12.0,-4.9421225,0.0,,,28.69,23,,,,-253.17818705240884,0.34954401353995,0.5709184110164642,3.333333333333333,23.83333333333333,65.33333333333333,7.937126576900482,0.2136469433705012,9.146559417247772,0.4038282036781311,7.300000000000001,
1816,2019,8,5.625,3.122919461418409,10.342000000000002,15.205692945570028,3,5,60.0,43.0,0,4.593333333333331,2.7240616353457576,1.8692716979875732,0.0,87.9,0.56,193.0,3.0,11.0,3.2257981,72.0,0.0,3.0,-13.355721,0.0,,,24.684,24,,,,-472.5018310546875,0.3367454707622528,0.6399330546458563,3.5,20.166666666666668,60.5,9.589870611826578,0.2372340510288874,9.460904682675997,0.4346764435370763,5.8,
1817,2019,8,5.57625,3.1308782651722304,11.573333333333334,23.586956521739133,6,9,66.66666666666666,65.0,0,3.605,3.1651981773638336,0.4398018226361668,0.0,87.7,0.9,329.0,1.0,15.0,-1.1939641,104.0,0.0,5.0,3.5889382,0.0,,55.0,24.947,24,2.2916666666666665,,,,,,,,,,,,,9.5,
1818,2019,8,5.470000000000001,2.609291881845523,5.252500000000002,19.813278008298767,5,8,62.5,45.0,0,3.977999999999997,2.975560159959014,1.0024398400409833,0.125,77.6,0.86,267.0,2.0,16.0,7.4008927,88.0,1.0,4.0,-2.264123,0.0,,4.0,26.368,24,0.1666666666666666,0.0,0.0,93.9505755106608,0.328680415948232,0.3988736321528752,4.166666666666667,19.0,74.83333333333333,-13.006449540456137,-2.4340932269891105,-13.411241134007772,0.3767688286801179,7.0,9.8
1819,2019,8,5.39125,2.805397009052092,9.06875,15.73650304752402,4,8,50.0,43.0,0,5.3625000000000025,4.172501281149078,1.189998718850925,0.0,26.6,0.99,301.0,2.0,17.0,2.6155605,106.0,0.0,5.0,-8.83461,0.0,,84.0,23.663,23,3.652173913043478,2.6333333492279087,3.511111132303876,,,,,,,,,,,6.3,9.6
1820,2019,8,5.359,4.924813253978747,11.988,38.36037246808103,7,10,70.0,220.0,1,18.10571428571429,11.041973153102974,7.063741132611314,0.0,145.8,0.97,372.0,2.0,13.0,23.486439,98.0,1.0,6.0,-1.7984897,0.0,,69.0,26.366,24,2.875,,,-279.25370534261066,0.3254418820142746,0.6277033686637878,3.5,17.666666666666668,70.33333333333333,3.1478098432223,-3.876013219356537,8.874058390657106,0.4815628975629806,25.5,
1821,2019,8,5.251666666666668,3.2481121871998924,5.931666666666668,15.606911068233648,4,6,66.66666666666666,43.0,0,7.309999999999999,5.132418571865173,2.1775814281348254,0.0,47.9,0.9,218.0,2.0,11.0,-10.703034,46.0,0.0,2.0,-1.0898979,,,,26.467,23,,1.316666674613956,5.26666669845581,,,,,,,,,,,6.3,
