season,week,coach,team,coach_pass_oe,coach_td_prob,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_3d_pct
2021,12,Matt Nagy,CHI,-87.87982940673828,0.33226023614406586,4.333333333333333,19.666666666666668,43.0,0.36567701399326324
2021,12,Matt Rhule,CAR,-185.7554702758789,0.31886667013168335,4.5,18.5,45.0,0.37162939707438153
2021,12,Mike McCarthy,DAL,-116.07692209879558,0.3142503003279368,5.166666666666667,18.5,48.166666666666664,0.3323131576180458
2021,12,Mike Tomlin,PIT,-138.12989552815756,0.31807077924410504,5.0,18.833333333333332,46.666666666666664,0.37077469875415164
2021,12,Mike Vrabel,TEN,-176.09270477294922,0.31709084908167523,4.833333333333333,18.0,42.833333333333336,0.37708783398071927
2021,12,Mike Zimmer,MIN,-222.35235436757407,0.3170656015475591,4.5,17.333333333333332,39.5,0.35735099265972775
2021,12,Nick Sirianni,PHI,-408.0381835301717,0.3170647621154785,4.333333333333333,17.0,39.0,0.3538544898231824
2021,12,Pete Carroll,SEA,-341.75956948598224,0.31198188414176303,4.666666666666667,17.0,38.666666666666664,0.3617909972866376
2021,12,Rich Bisaccia,LV,-388.9053061803182,0.3134075279037158,4.333333333333333,17.833333333333332,56.666666666666664,0.3617909972866376
2021,12,Robert Saleh,NYJ,-494.16633319854736,0.32418571164210636,4.166666666666667,18.166666666666668,61.166666666666664,0.29768842955430347
2021,12,Ron Rivera,WAS,-315.2367779413859,0.32914521048466366,4.666666666666667,19.5,64.5,0.2860334167877833
2021,12,Sean McDermott,BUF,-334.1175880432129,0.3383904919028282,4.666666666666667,20.166666666666668,64.83333333333333,0.3469308565060298
2021,12,Sean McVay,LA,-186.6205940246582,0.327307291328907,5.0,19.5,62.833333333333336,0.33760684728622437
2021,12,Sean Payton,NO,-334.8451410929362,0.3405683586994807,4.5,19.666666666666668,62.166666666666664,0.34157510101795197
2021,12,Urban Meyer,JAX,-407.50126393636066,0.3429963191350301,4.166666666666667,18.5,33.5,0.39686356236537296
2021,12,Vic Fangio,DEN,-395.5816879272461,0.33764901260534924,4.0,19.166666666666668,33.166666666666664,0.49243466059366864
2021,12,Zac Taylor,CIN,-414.1127649943034,0.3382307042678197,3.6666666666666665,19.0,27.0,0.5040896733601888
2021,13,Andy Reid,KC,-319.6064046223958,0.3316861192385356,3.8333333333333335,18.0,27.5,0.4709700097640355
2021,13,Arthur Smith,ATL,-274.1699691613515,0.3407212247451146,3.8333333333333335,19.0,32.5,0.5079232553641001
2021,13,Bill Belichick,NE,-597.9529891808828,0.3317018002271652,4.0,19.0,31.666666666666668,0.47617722302675247
2021,13,Brandon Staley,LAC,-365.7979395389557,0.32684755822022754,4.166666666666667,18.666666666666668,33.333333333333336,0.433709276219209
2021,13,Brian Flores,MIA,-185.6734278202057,0.3256663779417674,4.666666666666667,18.166666666666668,27.5,0.37916381905476254
2021,13,Bruce Arians,TB,110.23050284385681,0.324143519004186,4.666666666666667,18.166666666666668,26.0,0.4059703474243482
2021,13,Dan Campbell,DET,40.21334433555603,0.3195242832104365,4.5,19.333333333333332,27.5,0.36682893584171933
2021,13,David Culley,HOU,50.390899658203125,0.3113868633906047,4.666666666666667,17.333333333333332,25.0,0.32026030371586484
2021,13,Frank Reich,IND,352.6950276692708,0.3338829229275386,4.166666666666667,19.833333333333332,25.833333333333332,0.3822261194388072
2021,13,Joe Judge,NYG,235.34233856201172,0.32718051970005035,4.5,19.5,24.666666666666668,0.3934440662463506
2021,13,John Harbaugh,BAL,110.54596710205078,0.32483549416065216,4.166666666666667,20.0,39.833333333333336,0.4101107319196065
2021,13,Kliff Kingsbury,ARI,-191.77426401774088,0.3183017124732335,4.0,18.166666666666668,42.5,0.38330420355002087
2021,13,Kyle Shanahan,SF,-284.6116689046224,0.31703706582387287,4.0,17.333333333333332,44.0,0.40300117433071136
2021,13,Matt Nagy,CHI,-327.58499399820965,0.33059243857860565,3.3333333333333335,20.166666666666668,52.833333333333336,0.42800117532412213
2021,13,Mike McCarthy,DAL,-117.56063079833984,0.31449270745118457,4.0,18.666666666666668,58.333333333333336,0.363898607591788
2021,13,Mike Tomlin,PIT,-171.8783391316732,0.32149698833624524,3.8333333333333335,18.833333333333332,59.5,0.3708430503805478
2021,13,Mike Zimmer,MIN,-170.25994110107422,0.33350465695063275,3.6666666666666665,19.5,47.0,0.36443279435237247
2021,13,Nick Sirianni,PHI,-263.33717091878253,0.3370065540075302,3.5,21.5,52.166666666666664,0.36559829364220303
2021,13,Pete Carroll,SEA,-146.67720540364584,0.34833961228529614,3.6666666666666665,22.166666666666668,54.833333333333336,0.37115384886662167
