season,week,player,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,team,opponent,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,ffpts,ffpts_target
2021,14,Cordarrelle Patterson,5.2298275862068975,87.5,2.9677857142857147,16,58,3.625,1,61.08237639039057,-3.0823763903905714,-0.19264852439941071,0.4375,ATL,CAR,16.0,1.9,1.8,0.49,190.0,1.0,10.0,6.148245,128.0,1.0,9.0,-4.8008137,3.0,-0.28203213,29.0,30.741,60,0.4833333333333333,,,11.8,1.8
2021,14,Chuba Hubbard,3.9724242424242426,0.0,2.349142857142857,10,33,3.3,1,37.19247813628476,-4.1924781362847625,-0.41924781362847624,0.4,CAR,ATL,10.0,1.8,1.5,0.39,253.0,1.0,13.0,-4.5308924,91.0,2.0,7.0,-6.3267183,2.0,-1.157151,126.0,22.505,12,10.5,3.22666667898496,2.9688888867696104,9.3,
2021,14,Devonta Freeman,3.14203125,7.6923076923076925,3.0652500000000003,13,64,4.923076923076923,0,68.36554679010702,-4.365546790107018,-0.3358112915466937,0.3076923076923077,BAL,CLE,13.0,4.3,0.6,0.66,287.0,1.0,15.0,-5.308814,118.0,1.0,5.0,-1.3417497,2.0,-1.8941065,103.0,29.744,59,1.7457627118644068,,,6.4,
2021,14,Melvin Gordon,3.684504504504505,54.166666666666664,2.6072380952380954,24,111,4.625,2,96.61555203263008,14.384447967369923,0.5993519986404134,0.375,DEN,DET,24.0,1.5,3.2,0.5,179.0,2.0,10.0,8.901605,184.0,3.0,14.0,7.6553984,9.0,3.1908715,15.0,28.665,61,0.2459016393442623,,,23.1,5.300000000000001
2021,14,Saquon Barkley,3.4025,12.5,2.607928571428572,16,64,4.0,0,75.50463087584153,-11.504630875841528,-0.7190394297400955,0.25,NYG,LAC,16.0,2.1,1.9,0.55,191.0,2.0,8.0,-13.294402,135.0,1.0,10.0,8.143624,5.0,1.8185762,2.0,24.838,60,0.0333333333333333,,,6.4,5.0
2021,15,Rex Burkhead,4.775365853658537,50.0,2.7774,16,41,2.5625,0,52.23237154527723,-19.232371545277232,-1.282158103018482,0.2,HOU,JAX,16.0,1.5,1.1,0.64,209.0,2.0,8.0,3.5034704,75.0,0.0,4.0,-4.5285826,3.0,-3.2385573,190.0,31.466,62,3.064516129032258,0.0,0.0,4.1000000000000005,26.9
2021,15,Saquon Barkley,4.285,13.333333333333334,2.8772666666666664,15,50,3.3333333333333335,0,66.17096144394162,-16.17096144394162,-1.0780640962627748,0.4666666666666667,NYG,DAL,15.0,1.7,1.7,0.59,181.0,0.0,10.0,-15.039243,124.0,0.0,3.0,-4.100499,1.0,-4.0673165,2.0,24.857,61,0.0327868852459016,,,5.0,3.2
2021,15,Najee Harris,11.488333333333335,8.333333333333332,3.1792000000000002,12,18,1.5,0,50.59614002038946,-32.59614002038946,-2.7163450016991217,0.16666666666666666,PIT,TEN,12.0,0.1,1.4,1.0,148.0,0.0,7.0,-7.6498938,35.0,1.0,2.0,-3.0050545,0.0,-4.715736,24.0,23.781,13,1.8461538461538465,,,1.8,9.3
2021,15,Melvin Gordon,5.00867924528302,20.0,2.9297857142857144,15,53,3.533333333333333,0,72.8263783698781,-19.8263783698781,-1.3217585579918734,0.3333333333333333,DEN,CIN,15.0,2.7,0.8,0.41,186.0,1.0,8.0,-8.096676,133.0,0.0,10.0,-3.1850767,2.0,-1.889354,15.0,28.684,62,0.2419354838709677,2.5033333063125616,0.0,5.300000000000001,
2021,15,David Montgomery,4.658833333333333,5.555555555555555,2.8913076923076924,18,60,3.3333333333333335,0,83.18571026044044,-23.185710260440445,-1.2880950144689136,0.2777777777777778,CHI,MIN,18.0,1.7,1.6,0.7,285.0,1.0,13.0,-2.9517105,115.0,0.0,8.0,-8.340611,4.0,-7.4307637,73.0,24.537,45,1.6222222222222222,,,6.0,10.5
2021,15,Antonio Gibson,7.332307692307693,6.666666666666667,2.7729999999999997,15,26,1.7333333333333334,1,63.47521485875881,-37.47521485875881,-2.4983476572505876,0.06666666666666667,WAS,PHI,15.0,0.9,0.9,0.78,194.0,0.0,8.0,-2.7503932,63.0,2.0,5.0,-4.258225,3.0,-3.6786907,66.0,23.496,29,2.2758620689655173,4.074333349863688,2.9555555661519346,8.6,
2021,15,Craig Reynolds,3.8311607142857156,61.53846153846154,3.031291666666666,26,112,4.3076923076923075,0,86.06013566078663,25.939864339213372,0.9976870899697451,0.38461538461538464,DET,ARI,26.0,2.1,2.2,0.65,216.0,3.0,13.0,13.537594,126.0,0.0,5.0,-10.466156,5.0,-2.7323833,,25.511,43,,,,11.200000000000001,2.9000000000000004
2021,15,Jordan Howard,4.053188405797101,20.0,3.1307857142857145,15,69,4.6,0,76.97146891240898,-14.97146891240898,-1.0693906366006414,0.42857142857142855,PHI,WAS,15.0,2.3,2.3,0.48,296.0,1.0,12.0,6.0128675,238.0,2.0,11.0,2.5790844,3.0,-3.61534,150.0,27.135,61,2.459016393442623,,,6.9,
2021,15,Nick Chubb,4.666153846153847,21.73913043478261,3.135666666666667,23,91,3.9565217391304346,1,92.89490940059596,-1.8949094005959637,-0.08238736524330277,0.34782608695652173,CLE,LV,23.0,1.9,2.1,0.66,147.0,1.0,9.0,2.1646621,89.0,1.0,3.0,-3.3643637,3.0,-2.0990815,35.0,25.982,61,0.5737704918032787,2.5033333063125616,0.0,15.1,18.6
2021,15,Austin Ekeler,3.2411864406779665,33.33333333333333,2.7657500000000006,12,59,4.916666666666667,1,53.34046267968868,5.659537320311323,0.47162811002594357,0.5833333333333334,LAC,KC,12.0,2.3,2.7,0.34,236.0,2.0,13.0,-4.214059,192.0,2.0,14.0,2.9342709,4.0,2.198387,,26.585,61,,,,11.9,
2021,15,Miles Sanders,2.9454961832061066,5.555555555555555,2.847722222222222,18,131,7.277777777777778,0,95.75568906193415,35.24431093806585,1.9580172743369917,0.3888888888888889,PHI,WAS,18.0,4.1,3.2,0.49,296.0,1.0,12.0,6.0128675,238.0,2.0,11.0,2.5790844,4.0,5.367132,53.0,24.641,45,1.1777777777777778,,,13.100000000000001,
2021,15,Javonte Williams,3.735833333333334,6.666666666666667,2.8552857142857144,15,72,4.8,0,66.95327371529572,5.0467262847042775,0.33644841898028516,0.4666666666666667,DEN,CIN,15.0,3.6,1.2,0.59,186.0,1.0,8.0,-8.096676,133.0,0.0,10.0,-3.1850767,5.0,1.9373432,35.0,21.651,13,2.6923076923076925,2.5033333063125616,0.0,7.2,
2021,15,D'Onta Foreman,3.2687962962962964,22.727272727272727,2.692454545454545,22,108,4.909090909090909,0,100.76773961111952,7.232260388880476,0.3287391085854762,0.4090909090909091,TEN,PIT,22.0,2.1,2.8,0.39,153.0,0.0,8.0,-8.646829,201.0,1.0,14.0,0.21289808,8.0,3.6371477,89.0,25.654,52,1.7115384615384617,,,10.8,
2021,15,Devin Singletary,4.491046511627906,40.909090909090914,2.9362857142857144,22,86,3.909090909090909,1,109.75932587063386,-29.75932587063386,-1.4171107557444695,0.23809523809523808,BUF,CAR,22.0,2.2,1.7,0.93,210.0,3.0,12.0,6.8907557,119.0,1.0,6.0,0.28697515,4.0,-3.2841136,74.0,24.293,45,1.6444444444444444,,,14.6,9.9
2021,15,Rhamondre Stevenson,4.028888888888889,20.0,2.8657500000000002,10,36,3.6,0,40.74063690702022,-4.7406369070202174,-0.47406369070202176,0.5,NE,IND,10.0,1.9,1.7,0.46,299.0,2.0,15.0,-0.75692195,81.0,0.0,3.0,-4.549264,1.0,-2.3402083,120.0,23.817,13,9.23076923076923,,,3.6,
2021,15,Joe Mixon,5.070172413793103,5.88235294117647,3.1037500000000002,17,58,3.411764705882353,0,82.64727952433007,-27.647279524330074,-1.7279549702706296,0.125,CIN,DEN,17.0,2.6,0.8,0.58,157.0,1.0,5.0,-4.777006,113.0,0.0,5.0,1.5797117,1.0,-2.2152474,48.0,25.405,61,0.7868852459016393,,,5.800000000000001,12.5
2021,15,Jonathan Taylor,2.9290588235294117,48.275862068965516,2.618333333333334,29,170,5.862068965517241,1,107.38947732701268,62.610522672987315,2.1589835404478386,0.41379310344827586,IND,NE,29.0,3.6,2.3,0.98,57.0,1.0,3.0,-7.869019,226.0,1.0,12.0,6.4661098,7.0,0.8329737,41.0,22.913,29,1.4137931034482758,0.0,0.0,23.0,10.8
2021,15,Myles Gaskin,2.86925925925926,10.0,2.7107,10,54,5.4,0,37.953881594819954,16.046118405180046,1.6046118405180045,0.2,MIA,NYJ,10.0,1.1,4.3,0.37,196.0,2.0,10.0,-1.7591318,183.0,2.0,12.0,-1.3395704,2.0,-0.8130058,234.0,24.841,45,5.2,0.0,0.0,5.4,
2021,15,Tony Pollard,3.2868918918918926,8.333333333333332,3.0634545454545457,12,74,6.166666666666667,0,63.874497986460234,10.125502013539766,0.8437918344616472,0.5,DAL,NYG,12.0,4.7,1.5,0.41,217.0,1.0,14.0,0.35440874,125.0,1.0,9.0,1.6576564,5.0,2.3669066,128.0,24.638,45,2.844444444444445,,,7.4,
2021,15,Rashaad Penny,3.5679487179487173,0.0,2.4916,11,39,3.5454545454545454,0,43.78756218428562,-4.787562184285619,-0.4352329258441472,0.36363636363636365,SEA,LA,11.0,2.3,1.3,0.42,156.0,0.0,7.0,-11.612742,80.0,1.0,5.0,-0.39675212,2.0,-3.0549505,27.0,25.884,61,0.4426229508196721,1.1083333373069764,1.4777777830759662,3.9000000000000004,19.5
2021,15,Sony Michel,3.2543478260869567,44.44444444444444,2.9136874999999995,18,92,5.111111111111111,0,81.73307693136069,10.266923068639315,0.5703846149244064,0.2777777777777778,LA,SEA,18.0,1.7,3.4,0.73,244.0,2.0,11.0,-2.4432693,123.0,0.0,7.0,-2.4541302,4.0,-2.1943333,31.0,26.842,62,0.5,0.0,0.0,9.200000000000001,19.1
2021,15,Justin Jackson,2.4447674418604652,7.6923076923076925,2.573769230769231,13,86,6.615384615384615,0,55.59434001498444,30.40565998501556,2.338896921924274,0.46153846153846156,LAC,KC,13.0,4.1,2.5,0.54,236.0,2.0,13.0,-4.214059,192.0,2.0,14.0,2.9342709,6.0,2.481048,251.0,25.651,61,4.114754098360656,,,8.6,18.4
2021,15,Cordarrelle Patterson,8.38388888888889,18.181818181818183,2.9227,11,18,1.6363636363636365,0,26.22154852047754,-8.22154852047754,-0.7474135018615946,0.2727272727272727,ATL,SF,11.0,1.5,0.1,0.62,236.0,1.0,8.0,-6.9206924,62.0,0.0,3.0,-6.570937,0.0,-8.009874,29.0,30.76,61,0.4754098360655737,,,1.8,
2021,15,Aaron Jones,3.762931034482758,7.6923076923076925,2.738769230769231,13,58,4.461538461538462,0,60.95322074892899,-2.9532207489289917,-0.22717082684069168,0.38461538461538464,GB,BAL,13.0,2.3,2.2,0.63,268.0,3.0,20.0,19.174183,96.0,1.0,4.0,-0.9144462,2.0,0.2359515,182.0,27.047,61,2.9836065573770494,0.0,0.0,5.800000000000001,6.6000000000000005
2021,15,Dalvin Cook,5.029325842696629,14.285714285714285,2.815461538461539,28,89,3.1785714285714284,0,120.27179487312682,-38.27179487312682,-1.5946581197136176,0.25,MIN,CHI,28.0,2.3,0.9,0.89,87.0,2.0,5.0,-6.69568,132.0,0.0,4.0,0.9272907,2.0,-0.4853888,41.0,26.363,61,0.6721311475409836,0.0,0.0,8.9,
2021,15,Ezekiel Elliott,4.577115384615383,12.5,2.9659333333333326,16,52,3.25,1,68.68408561262457,-16.68408561262457,-1.0427553507890357,0.25,DAL,NYG,16.0,1.5,1.8,0.62,217.0,1.0,14.0,0.35440874,125.0,1.0,9.0,1.6576564,4.0,-0.7092503,4.0,26.412,61,0.0655737704918032,,,11.2,
2021,15,Alvin Kamara,9.95,72.72727272727273,3.0013750000000003,11,18,1.6363636363636365,0,34.820780479754056,-16.820780479754056,-1.5291618617958234,0.18181818181818182,NO,TB,11.0,-0.1,1.7,0.61,154.0,0.0,5.0,-3.701112,61.0,0.0,5.0,-13.578215,4.0,-3.287175,67.0,26.404,61,1.098360655737705,,,1.8,5.2
2021,15,James Robinson,4.016666666666667,27.77777777777778,2.824,18,75,4.166666666666667,1,92.47268054407857,-20.47268054407857,-1.204275326122269,0.35294117647058826,JAX,HOU,18.0,2.7,1.5,0.84,210.0,0.0,12.0,-5.2992625,107.0,1.0,6.0,0.14234412,3.0,0.005697268,,23.362,29,,,,13.5,
2021,15,Duke Johnson,3.6749532710280377,9.090909090909092,2.9316363636363634,22,107,4.863636363636363,2,83.06186697965987,20.938133020340132,0.9970539533495301,0.6666666666666666,MIA,NYJ,22.0,1.7,3.1,0.58,196.0,2.0,10.0,-1.7591318,183.0,2.0,12.0,-1.3395704,9.0,3.6220145,77.0,28.238,56,1.375,0.0,0.0,22.700000000000003,3.9000000000000004
2021,15,Josh Jacobs,4.305000000000001,40.0,2.6189999999999998,15,52,3.466666666666667,0,65.72340530373171,-13.72340530373171,-0.9148936869154473,0.4,LV,CLE,15.0,1.3,2.1,0.65,236.0,1.0,14.0,-0.5174525,98.0,0.0,5.0,0.45250267,3.0,-0.20728485,24.0,23.855,45,0.5333333333333333,,,5.2,12.9
2021,16,Michael Carter,2.7908474576271187,43.75,2.9034999999999993,16,118,7.375,0,72.58444163924686,45.41555836075314,2.838472397547071,0.5625,NYJ,JAX,16.0,5.2,2.2,0.74,102.0,1.0,7.0,-0.7609113,273.0,1.0,11.0,9.320007,5.0,4.4875965,107.0,22.639,14,7.642857142857143,0.0,0.0,11.8,
2021,16,Duke Johnson,4.398461538461539,15.384615384615385,2.839916666666667,13,39,3.0,0,54.874267514281414,-15.874267514281414,-1.2210975010985703,0.23076923076923078,MIA,NO,13.0,1.4,1.6,0.35,198.0,1.0,10.0,3.1584854,86.0,0.0,2.0,-9.516014,1.0,-4.4450293,77.0,28.26,57,1.350877192982456,,,3.9000000000000004,
2021,16,Alexander Mattison,5.5339024390243905,7.6923076923076925,2.548375,13,41,3.1538461538461537,1,51.319960984230406,-10.319960984230406,-0.7938431526331081,0.3076923076923077,MIN,LA,13.0,1.0,2.2,0.75,315.0,1.0,14.0,2.0842438,66.0,1.0,5.0,-6.9078245,5.0,-2.9573593,102.0,23.521,46,2.217391304347826,,,10.100000000000001,
2021,16,Tevin Coleman,3.3182456140350878,21.428571428571427,2.3767692307692307,14,57,4.071428571428571,0,60.73095385120021,-3.730953851200212,-0.266496703657158,0.35714285714285715,NYJ,JAX,14.0,1.8,2.3,0.33,102.0,1.0,7.0,-0.7609113,273.0,1.0,11.0,9.320007,3.0,-1.37989,73.0,28.695,62,1.1774193548387095,0.0,0.0,5.7,
2021,16,Chase Edmonds,4.9071428571428575,18.75,2.9668749999999995,16,56,3.5,1,81.9850108862596,-25.9850108862596,-1.624063180391225,0.25,ARI,IND,16.0,2.6,0.9,0.92,245.0,1.0,12.0,-3.7674043,133.0,1.0,8.0,7.5672493,5.0,0.8817173,134.0,25.7,62,2.161290322580645,,,11.600000000000001,5.300000000000001
2021,16,Royce Freeman,4.92735294117647,8.333333333333332,2.7747272727272727,12,34,2.8333333333333335,0,37.68265947081085,-6.682659470810847,-0.6075144973464407,0.2727272727272727,HOU,LAC,12.0,1.3,1.5,0.35,254.0,2.0,14.0,16.025423,189.0,2.0,9.0,2.6788063,1.0,-5.5928025,71.0,25.837,64,1.109375,,,3.4000000000000004,
2021,16,Devin Singletary,3.9633333333333334,0.0,2.70325,12,39,3.25,1,48.05674567749426,-9.056745677494263,-0.7547288064578552,0.25,BUF,NE,12.0,1.6,1.7,0.68,314.0,3.0,20.0,21.573032,114.0,1.0,8.0,2.302785,3.0,0.20294286,74.0,24.312,46,1.608695652173913,,,9.9,23.0
2021,16,Nick Chubb,3.0539682539682533,11.76470588235294,3.062470588235294,17,126,7.411764705882353,1,86.34147287602693,39.65852712397307,2.3328545367042985,0.6470588235294118,CLE,GB,17.0,4.5,2.9,0.6,222.0,2.0,15.0,-0.9037969,219.0,1.0,12.0,11.914417,7.0,4.4254866,35.0,25.996,62,0.5645161290322581,,,18.6,5.800000000000001
2021,16,Boston Scott,4.001219512195123,58.333333333333336,2.482333333333333,12,41,3.4166666666666665,1,43.081067053136856,-2.081067053136856,-0.17342225442807133,0.4166666666666667,PHI,NYG,12.0,2.4,1.0,0.32,199.0,2.0,9.0,1.304849,130.0,1.0,6.0,0.041644514,2.0,-1.7778664,201.0,26.667,62,3.2419354838709675,,,10.100000000000001,16.7
2021,16,Jonathan Taylor,3.5939814814814803,37.03703703703704,2.6724736842105266,27,108,4.0,0,85.32430094033816,22.675699059661838,0.8398407059134014,0.2962962962962963,IND,ARI,27.0,0.9,3.1,0.79,225.0,2.0,11.0,8.960768,126.0,0.0,5.0,-6.793188,4.0,-5.173564,41.0,22.932,30,1.3666666666666667,,,10.8,16.8
2021,16,Sony Michel,3.6710687022900763,14.814814814814813,2.7725185185185186,27,131,4.851851851851852,1,134.53631133866622,-3.5363113386662235,-0.13097449402467495,0.4444444444444444,LA,MIN,27.0,2.6,2.3,0.9,197.0,1.0,11.0,-9.771741,159.0,1.0,11.0,5.083092,8.0,3.318845,31.0,26.856,63,0.492063492063492,,,19.1,13.4
2021,16,Craig Reynolds,5.388965517241379,36.36363636363637,2.665222222222222,11,29,2.6363636363636362,0,46.90170255834085,-17.90170255834085,-1.6274275053037137,0.2727272727272727,DET,ATL,11.0,1.0,1.6,0.4,208.0,1.0,12.0,4.959989,130.0,0.0,6.0,0.837729,2.0,-3.4182327,,25.53,44,,,,2.9000000000000004,
2021,16,Najee Harris,3.990430107526882,0.0,2.831235294117647,19,93,4.894736842105263,0,84.33437857277059,8.66562142722941,0.4560853382752321,0.3684210526315789,PIT,KC,19.0,1.9,2.9,0.78,194.0,1.0,13.0,-12.944073,130.0,0.0,6.0,-1.6004478,4.0,-1.5433768,24.0,23.8,14,1.7142857142857142,,,9.3,24.8
2021,16,Aaron Jones,3.8856060606060603,25.0,2.9103636363636367,12,66,5.5,0,64.68930020800174,1.3106997919982604,0.1092249826665217,0.3333333333333333,GB,CLE,12.0,2.3,3.2,0.56,202.0,3.0,10.0,5.7198753,109.0,0.0,8.0,1.5538411,4.0,3.7280352,182.0,27.064,62,2.935483870967742,,,6.6000000000000005,
2021,16,Rex Burkhead,2.6071812080536914,27.27272727272727,2.7678636363636366,22,149,6.7727272727272725,2,88.08359148540565,58.91640851459435,2.805543262599731,0.47619047619047616,HOU,LAC,22.0,3.1,3.6,0.62,254.0,2.0,14.0,16.025423,189.0,2.0,9.0,2.6788063,8.0,9.134458,190.0,31.485,63,3.015873015873016,,,26.9,4.7
2021,16,Jamaal Williams,4.352857142857143,10.526315789473683,3.0659473684210528,19,77,4.052631578947368,0,84.43673621777354,-7.436736217773543,-0.39140716935650227,0.3157894736842105,DET,ATL,19.0,2.3,1.8,0.42,208.0,1.0,12.0,4.959989,130.0,0.0,6.0,0.837729,3.0,1.3769934,134.0,26.732,62,2.161290322580645,,,7.7,8.2
2021,16,David Montgomery,5.936888888888888,33.33333333333333,2.5752,21,45,2.142857142857143,1,63.68648010109021,-18.68648010109021,-0.8898323857662005,0.38095238095238093,CHI,SEA,21.0,0.8,1.4,0.78,250.0,1.0,14.0,4.486182,88.0,2.0,9.0,-1.7521605,6.0,-2.9138627,73.0,24.553,46,1.5869565217391304,,,10.5,18.4
2021,16,Alvin Kamara,4.149807692307691,61.53846153846154,3.3075000000000006,13,52,4.0,0,78.68436411995921,-26.684364119959213,-2.052643393843016,0.3076923076923077,NO,MIA,13.0,3.3,0.7,0.6,135.0,0.0,5.0,-29.72981,83.0,0.0,3.0,-4.858361,2.0,-3.9132442,67.0,26.426,62,1.0806451612903225,0.0,,5.2,3.2
2021,16,Justin Jackson,2.88390625,27.27272727272727,2.8236363636363637,11,64,5.818181818181818,2,56.90925636987743,7.090743630122567,0.6446130572838698,0.36363636363636365,LAC,HOU,11.0,4.9,0.9,0.73,336.0,1.0,19.0,8.963477,89.0,2.0,3.0,-5.13729,3.0,-1.3905028,251.0,25.678,62,4.048387096774194,,,18.4,4.1000000000000005
2021,16,Phillip Lindsay,5.048055555555555,7.6923076923076925,2.81,13,36,2.769230769230769,0,50.13608198160336,-14.136081981603361,-1.087390921661797,0.3076923076923077,MIA,NO,13.0,1.6,1.2,0.29,198.0,1.0,10.0,3.1584854,86.0,0.0,2.0,-9.516014,1.0,-2.9980989,,27.428,62,,,,3.6,
2021,16,Damien Harris,3.2265048543689314,33.33333333333333,2.5631111111111107,18,103,5.722222222222222,3,81.93451942673173,21.065480573268275,1.170304476292682,0.5,NE,BUF,18.0,3.9,1.8,0.48,145.0,0.0,7.0,-3.0969632,149.0,3.0,11.0,8.65749,8.0,7.426238,87.0,24.871,47,1.851063829787234,,,28.3,
2021,16,Derrick Gore,4.744418604651163,50.0,3.2123636363636363,12,43,3.5833333333333335,0,32.145814898436356,10.854185101563644,0.9045154251303037,0.5,KC,PIT,12.0,1.5,2.1,0.28,258.0,3.0,16.0,15.892987,127.0,1.0,9.0,-0.72935855,3.0,-2.077384,,27.036,35,,1.494999997317791,10.053333284457524,4.3,
2021,16,Joe Mixon,4.307692307692308,11.11111111111111,2.7592941176470585,18,65,3.611111111111111,1,64.33955032844202,0.6604496715579842,0.03669164841988801,0.2777777777777778,CIN,BAL,18.0,2.0,1.6,0.82,525.0,4.0,26.0,32.462337,77.0,1.0,4.0,-3.2113225,3.0,-0.022118414,48.0,25.424,62,0.7741935483870968,,,12.5,4.6000000000000005
2021,16,Saquon Barkley,5.9193750000000005,0.0,2.997833333333333,15,32,2.1333333333333333,0,49.04247061192602,-20.04247061192602,-1.4316050437090015,0.2857142857142857,NYG,PHI,15.0,0.6,1.5,0.34,118.0,1.0,8.0,-20.104239,84.0,0.0,4.0,-6.1529727,1.0,-5.2881436,2.0,24.876,62,0.032258064516129,,,3.2,10.200000000000001
2021,16,Rashaad Penny,2.4424444444444444,17.647058823529413,2.696875,17,135,7.9411764705882355,1,75.46383898557703,59.53616101442297,3.502127118495469,0.35294117647058826,SEA,CHI,17.0,4.1,3.8,0.54,181.0,2.0,9.0,1.8351039,170.0,1.0,6.0,6.348171,4.0,5.028903,27.0,25.897,62,0.4354838709677419,1.494999997317791,2.989999994635577,19.5,29.0
2021,16,Darrel Williams,3.180909090909091,45.45454545454545,2.548909090909091,11,55,5.0,0,49.49993640665321,5.500063593346788,0.5000057812133444,0.45454545454545453,KC,PIT,11.0,3.2,1.8,0.42,258.0,3.0,16.0,15.892987,127.0,1.0,9.0,-0.72935855,3.0,1.7682313,,26.7,62,,1.494999997317791,10.053333284457524,5.5,20.8
2021,16,Dare Ogunbowale,3.650701754385965,17.647058823529413,2.6423529411764703,17,57,3.3529411764705883,1,87.91887475411443,-30.918874754114427,-1.8187573384773192,0.29411764705882354,JAX,NYJ,17.0,1.8,1.5,0.82,280.0,0.0,16.0,3.8857837,132.0,1.0,8.0,3.3321416,4.0,-1.9338698,,27.647,62,,1.494999997317791,10.053333284457524,11.7,
2021,16,Josh Jacobs,3.361705426356589,22.22222222222222,2.8198799999999995,27,129,4.777777777777778,0,120.77394239114977,8.226057608850226,0.30466880032778615,0.5555555555555556,LV,DEN,27.0,2.0,2.7,0.7,201.0,1.0,11.0,-5.2079735,160.0,1.0,10.0,-2.2384872,6.0,-5.2476487,24.0,23.871,46,0.5217391304347826,,,12.9,12.3
2021,17,Joe Mixon,3.864130434782609,25.0,2.4579999999999997,12,46,3.8333333333333335,0,51.14440190224226,-5.144401902242258,-0.42870015852018817,0.4166666666666667,CIN,KC,12.0,2.3,1.6,0.71,446.0,4.0,12.0,23.472572,60.0,0.0,5.0,-4.7193737,4.0,-0.65739816,48.0,25.443,63,0.7619047619047619,,,4.6000000000000005,
2021,17,Najee Harris,2.473244680851064,25.0,2.5222962962962963,28,188,6.714285714285714,1,129.39577590344643,58.604224096553565,2.093008003448342,0.42857142857142855,PIT,CLE,28.0,2.2,4.5,0.96,123.0,1.0,10.0,-17.46314,190.0,1.0,8.0,8.867143,7.0,8.646726,24.0,23.822,15,1.6,0.0,0.0,24.8,2.8000000000000003
2021,17,Rashaad Penny,2.8592941176470585,28.000000000000004,2.7541739130434784,25,170,6.8,2,109.49473061557154,60.50526938442846,2.4202107753771385,0.36,SEA,DET,25.0,3.7,3.1,0.64,236.0,4.0,13.0,15.2365465,265.0,2.0,15.0,7.246688,9.0,4.6792603,27.0,25.916,63,0.4285714285714285,0.0,0.0,29.0,25.0
2021,17,Saquon Barkley,3.2287254901960787,61.904761904761905,3.0412631578947376,21,102,4.857142857142857,0,79.22362754875292,22.776372451247084,1.0845891643450993,0.6190476190476191,NYG,CHI,21.0,3.0,1.9,0.54,24.0,0.0,2.0,-35.56482,161.0,0.0,9.0,-1.8407924,4.0,0.20675701,2.0,24.895,63,0.0317460317460317,,,10.200000000000001,3.0
2021,17,D'Onta Foreman,3.212348484848485,61.53846153846154,2.6322608695652177,26,132,5.076923076923077,1,75.01946797209087,56.980532027909135,2.1915589241503515,0.46153846153846156,TEN,MIA,26.0,3.0,2.1,0.65,120.0,2.0,7.0,1.5083646,198.0,2.0,7.0,2.173119,3.0,-2.7130725,89.0,25.692,54,1.648148148148148,0.0,0.0,19.200000000000003,6.9
2021,17,Sony Michel,4.5902702702702705,10.526315789473683,2.914,19,74,3.8947368421052633,1,78.17020157777316,-4.170201577773156,-0.21948429356700822,0.3157894736842105,LA,BAL,19.0,2.1,1.8,0.98,309.0,2.0,14.0,6.9819956,73.0,1.0,6.0,-0.95067585,6.0,-0.95067585,31.0,26.875,64,0.484375,,,13.4,4.3
2021,17,Justin Jackson,4.714878048780489,58.333333333333336,2.876818181818182,12,41,3.4166666666666665,0,50.1326529752281,-9.132652975228098,-0.7610544146023415,0.5,LAC,DEN,12.0,2.8,0.7,0.37,237.0,2.0,13.0,14.881551,104.0,1.0,7.0,-8.712889,2.0,-1.2605983,251.0,25.697,63,3.984126984126984,,,4.1000000000000005,
2021,17,Javonte Williams,6.351666666666666,50.0,2.907,14,30,2.142857142857143,0,47.69505158971124,-17.69505158971124,-1.2639322564079458,0.2857142857142857,DEN,LAC,14.0,1.2,0.9,0.5,246.0,1.0,11.0,-2.9455988,83.0,0.0,5.0,-4.679476,1.0,-7.1137815,35.0,21.689,15,2.333333333333333,,,3.0,4.6000000000000005
2021,17,Nick Chubb,4.243793103448277,33.33333333333333,3.3556,12,58,4.833333333333333,0,48.023399777161245,9.976600222838755,0.8313833519032295,0.25,CLE,PIT,12.0,2.9,1.9,0.42,185.0,2.0,8.0,-15.7457695,93.0,0.0,5.0,-0.57375586,3.0,-0.8244193,35.0,26.021,63,0.5555555555555556,,,5.800000000000001,
2021,17,Devin Singletary,3.8424545454545465,4.3478260869565215,2.9927272727272727,23,110,4.782608695652174,2,114.02101652822822,-4.021016528228216,-0.17482680557513983,0.391304347826087,BUF,ATL,23.0,1.4,3.3,0.8,120.0,0.0,8.0,-8.685916,233.0,4.0,19.0,13.631232,7.0,2.2899594,74.0,24.331,47,1.574468085106383,,,23.0,14.8
2021,17,Austin Walter,4.8310204081632655,14.285714285714285,2.845307692307692,14,49,3.5,0,53.88009245557628,-4.880092455576282,-0.348578032541163,0.35714285714285715,NYJ,TB,14.0,2.1,1.4,0.41,234.0,1.0,14.0,8.402357,150.0,2.0,8.0,-0.29698682,2.0,-2.2948709,,25.377,41,,0.0,0.0,4.9,
