season,week,team,fpts_gained,fpts_lost
2019,15,CIN,1.9950000127156566,3.990000025431315
2019,15,DAL,0.0,0.0
2019,15,IND,0.8366666654745729,0.0
2019,15,LA,0.8366666654745729,0.0
2019,15,MIN,0.8366666654745729,0.0
2019,15,NO,0.8366666654745729,0.0
2019,15,NYJ,1.416999979193011,2.833999958386024
2019,15,OAK,1.416999979193011,2.833999958386024
2019,15,PHI,1.416999979193011,1.8893333055906825
2019,15,SF,3.3553333236525447,4.473777764870061
2019,15,TB,3.3553333236525447,4.473777764870061
2019,15,WAS,5.2936666681120785,5.293666668112079
2019,16,CHI,5.2936666681120785,5.293666668112079
2019,16,DAL,3.3553333236525447,3.3553333236525456
2019,16,JAX,1.9383333444595328,2.5844444592793785
2019,16,NYJ,0.0,0.0
2019,16,PIT,0.0,0.0
2019,16,SF,2.031666676203409,2.708888901604546
2019,16,TB,2.031666676203409,2.0316666762034097
2019,16,TEN,2.031666676203409,2.708888901604546
2019,16,WAS,4.0633333524068185,5.417777803209092
2019,17,MIA,3.3633333424727114,4.063333352406819
2019,17,NO,3.3633333424727114,4.063333352406819
2019,17,NYG,3.3633333424727114,4.063333352406819
2019,17,NYJ,1.3316666662693015,0.0
2019,17,PHI,0.0,0.0
2019,17,PIT,0.0,0.0
2019,17,SEA,1.2916666666666659,0.0
2019,17,SF,3.060000014305114,7.073333390553793
2019,17,TB,3.060000014305114,3.5366666952768964
2019,17,TEN,3.060000014305114,3.5366666952768964
2019,17,WAS,3.5366666952768955,4.715555593702528
2020,1,ARI,3.635000030199686,6.862222210566203
2020,1,ATL,8.956666688124338,11.300888840357464
2020,1,BAL,8.956666688124338,13.112333277861278
2020,1,BUF,8.934999998410543,16.86033324400584
2020,1,CAR,13.159333272775013,17.52933331231276
2020,1,CHI,12.224666639169056,14.200333339969315
2020,1,CIN,13.389666644732156,11.251333357145388
2020,1,CLE,14.97199995915095,8.657000033805767
2020,1,DAL,8.881000002225239,10.309333381801842
2020,1,DEN,7.112333336596687,11.670666706810394
2020,1,DET,7.493000005806485,14.36566670524577
2020,1,GB,4.16400003346304,13.42700004018843
2020,1,HOU,11.491666711494325,10.212333333119748
2020,1,IND,13.403000062704084,12.87333339564502
2020,1,JAX,16.191666712611912,17.474000110477206
2020,1,KC,16.191666712611912,17.98366680468122
2020,1,LAC,8.864000034580627,20.99166682958603
2020,1,LV,21.334666712333757,22.625777922736276
2020,1,MIA,20.650333379705742,10.64800008535385
2020,1,MIN,22.338666682442025,9.65288893646664
2020,1,NE,24.04566669563452,9.737333287133108
2020,1,NO,12.945333307484786,13.192333288987475
2020,1,NYG,18.123666685695447,13.192333288987475
2020,1,NYJ,24.15200005657971,14.912333261469996
2020,1,PHI,22.445000043387214,13.82433324207862
2020,1,PIT,19.48033340709905,9.589999942605692
2020,1,SEA,12.828666719049215,9.589999942605692
2020,1,SF,8.952000061919293,16.883333384121457
2020,1,TB,18.34800006772081,16.606666764741142
2020,1,TEN,17.79266671563188,17.001666709656515
2020,1,WAS,23.85900004990399,19.74066674100856
